time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.102000,525.593877,55.211088,12.593855,12.610776,580.793582,0.000000
0.102500,525.694745,55.102536,12.620195,12.605770,580.785885,0.000000
0.103000,525.795280,54.994573,12.646411,12.600649,580.778443,0.000000
0.103500,525.895486,54.887187,12.672506,12.595416,580.771251,0.000000
0.104000,525.995367,54.780367,12.698480,12.590074,580.764301,0.000000
0.104500,526.094929,54.674103,12.724337,12.584625,580.757587,0.000000
0.105000,526.194175,54.568385,12.750078,12.579073,580.751104,0.000000
0.105500,526.293110,54.463202,12.775706,12.573418,580.744845,0.000000
0.106000,526.391738,54.358545,12.801223,12.567664,580.738804,0.000000
0.106500,526.490062,54.254402,12.826630,12.561814,580.732976,0.000000
0.107000,526.588088,54.150766,12.851930,12.555868,580.727355,0.000000
0.107500,526.685819,54.047625,12.877124,12.549831,580.721935,0.000000
0.108000,526.783258,53.944971,12.902215,12.543703,580.716711,0.000000
0.108500,526.880412,53.842795,12.927204,12.537488,580.711679,0.000000
0.109000,526.977282,53.741087,12.952093,12.531187,580.706833,0.000000
0.109500,527.073873,53.639839,12.976883,12.524803,580.702167,0.000000
0.110000,527.170189,53.539042,13.001578,12.518337,580.697678,0.000000
0.110500,527.266234,53.438687,13.026177,12.511792,580.693360,0.000000
0.111000,527.362011,53.338767,13.050684,12.505170,580.689209,0.000000
0.111500,527.457525,53.239272,13.075099,12.498472,580.685221,0.000000
0.112000,527.552778,53.140195,13.099425,12.491701,580.681390,0.000000
0.112500,527.647775,53.041529,13.123662,12.484858,580.677713,0.000000
0.113000,527.742519,52.943265,13.147813,12.477946,580.674186,0.000000
0.113500,527.837013,52.845396,13.171879,12.470966,580.670805,0.000000
0.114000,527.931261,52.747914,13.195862,12.463920,580.667565,0.000000
0.114500,528.025267,52.650812,13.219762,12.456809,580.664463,0.000000
0.115000,528.119033,52.554084,13.243582,12.449636,580.661495,0.000000
0.115500,528.212563,52.457721,13.267323,12.442402,580.658657,0.000000
0.116000,528.305861,52.361718,13.290986,12.435109,580.655946,0.000000
0.116500,528.398929,52.266068,13.314573,12.427758,580.653359,0.000000
0.117000,528.491771,52.170763,13.338084,12.420351,580.650891,0.000000
0.117500,528.584390,52.075799,13.361522,12.412889,580.648540,0.000000
0.118000,528.676788,51.981168,13.384887,12.405374,580.646303,0.000000
0.118500,528.768969,51.886864,13.408181,12.397808,580.644176,0.000000
0.119000,528.860936,51.792881,13.431405,12.390192,580.642156,0.000000
0.119500,528.952692,51.699214,13.454561,12.382527,580.640240,0.000000
0.120000,529.044239,51.605857,13.477648,12.374814,580.638426,0.000000
0.120500,529.135581,51.512803,13.500670,12.367056,580.636711,0.000000
0.121000,529.226719,51.420049,13.523625,12.359253,580.635091,0.000000
0.121500,529.317658,51.327587,13.546517,12.351407,580.633565,0.000000
0.122000,529.408399,51.235413,13.569346,12.343518,580.632129,0.000000
0.122500,529.498945,51.143523,13.592112,12.335589,580.630781,0.000000
0.123000,529.589299,51.051909,13.614817,12.327621,580.629519,0.000000
0.123500,529.679464,50.960569,13.637463,12.319613,580.628340,0.000000
0.124000,529.769440,50.869497,13.660049,12.311569,580.627242,0.000000
0.124500,529.859233,50.778688,13.682577,12.303488,580.626222,0.000000
0.125000,529.948842,50.688137,13.705048,12.295373,580.625279,0.000000
0.125500,530.038272,50.597841,13.727463,12.287223,580.624410,0.000000
0.126000,530.127523,50.507795,13.749823,12.279041,580.623613,0.000000
0.126500,530.216599,50.417994,13.772128,12.270826,580.622886,0.000000
0.127000,530.305502,50.328435,13.794380,12.262581,580.622228,0.000000
0.127500,530.394233,50.239112,13.816578,12.254306,580.621635,0.000000
0.128000,530.482796,50.150023,13.838725,12.246002,580.621107,0.000000
0.128500,530.571192,50.061163,13.860821,12.237671,580.620641,0.000000
0.129000,530.659422,49.972529,13.882867,12.229312,580.620235,0.000000
0.129500,530.747490,49.884116,13.904863,12.220927,580.619889,0.000000
0.130000,530.835397,49.795921,13.926811,12.212516,580.619599,0.000000
0.130500,530.923144,49.707941,13.948710,12.204082,580.619366,0.000000
0.131000,531.010735,49.620171,13.970562,12.195624,580.619186,0.000000
0.131500,531.098170,49.532609,13.992368,12.187143,580.619058,0.000000
0.132000,531.185452,49.445252,14.014127,12.178640,580.618982,0.000000
0.132500,531.272582,49.358095,14.035842,12.170116,580.618955,0.000000
0.133000,531.359562,49.271137,14.057512,12.161571,580.618975,0.000000
0.133500,531.446394,49.184373,14.079138,12.153007,580.619043,0.000000
0.134000,531.533080,49.097800,14.100720,12.144424,580.619155,0.000000
0.134500,531.619620,49.011417,14.122260,12.135822,580.619312,0.000000
0.135000,531.706017,48.925219,14.143758,12.127203,580.619511,0.000000
0.135500,531.792272,48.839204,14.165214,12.118567,580.619751,0.000000
0.136000,531.878387,48.753370,14.186630,12.109915,580.620031,0.000000
0.136500,531.964363,48.667713,14.208005,12.101248,580.620350,0.000000
0.137000,532.050202,48.582232,14.229340,12.092565,580.620708,0.000000
0.137500,532.135905,48.496922,14.250636,12.083868,580.621101,0.000000
0.138000,532.221474,48.411783,14.271893,12.075157,580.621531,0.000000
0.138500,532.306909,48.326811,14.293112,12.066433,580.621994,0.000000
0.139000,532.392213,48.242005,14.314293,12.057696,580.622492,0.000000
0.139500,532.477386,48.157361,14.335437,12.048947,580.623021,0.000000
0.140000,532.562430,48.072878,14.356544,12.040187,580.623583,0.000000
0.140500,532.647346,47.988553,14.377615,12.031416,580.624174,0.000000
0.141000,532.732135,47.904384,14.398650,12.022634,580.624796,0.000000
0.141500,532.816799,47.820370,14.419649,12.013842,580.625446,0.000000
0.142000,532.901339,47.736508,14.440613,12.005040,580.626124,0.000000
0.142500,532.985755,47.652796,14.461542,11.996230,580.626829,0.000000
0.143000,533.070050,47.569231,14.482438,11.987410,580.627560,0.000000
0.143500,533.154223,47.485814,14.503299,11.978583,580.628316,0.000000
0.144000,533.238277,47.402540,14.524127,11.969748,580.629097,0.000000
0.144500,533.322212,47.319409,14.544922,11.960905,580.629902,0.000000
0.145000,533.406028,47.236419,14.565684,11.952056,580.630730,0.000000
0.145500,533.489729,47.153569,14.586414,11.943200,580.631580,0.000000
0.146000,533.573313,47.070855,14.607112,11.934338,580.632452,0.000000
0.146500,533.656782,46.988278,14.627778,11.925470,580.633345,0.000000
0.147000,533.740138,46.905834,14.648413,11.916597,580.634258,0.000000
0.147500,533.823380,46.823523,14.669017,11.907718,580.635191,0.000000
0.148000,533.906511,46.741344,14.689590,11.898836,580.636143,0.000000
0.148500,533.989530,46.659294,14.710133,11.889948,580.637113,0.000000
0.149000,534.072438,46.577372,14.730646,11.881057,580.638101,0.000000
0.149500,534.155237,46.495577,14.751129,11.872162,580.639107,0.000000
0.150000,534.237927,46.413908,14.771582,11.863264,580.640129,0.000000
0.150500,534.320510,46.332363,14.792007,11.854363,580.641167,0.000000
0.151000,534.402984,46.250940,14.812402,11.845459,580.642221,0.000000
0.151500,534.485353,46.169640,14.832769,11.836552,580.643290,0.000000
0.152000,534.567616,46.088459,14.853107,11.827644,580.644374,0.000000
0.152500,534.649773,46.007398,14.873417,11.818733,580.645472,0.000000
0.153000,534.731827,45.926454,14.893699,11.809821,580.646583,0.000000
0.153500,534.813777,45.845627,14.913954,11.800907,580.647708,0.000000
0.154000,534.895623,45.764916,14.934181,11.791993,580.648845,0.000000
0.154500,534.977368,45.684320,14.954381,11.783077,580.649995,0.000000
0.155000,535.059011,45.603837,14.974554,11.774161,580.651157,0.000000
0.155500,535.140552,45.523467,14.994700,11.765244,580.652330,0.000000
0.156000,535.221994,45.443208,15.014819,11.756328,580.653514,0.000000
0.156500,535.303335,45.363060,15.034913,11.747411,580.654709,0.000000
0.157000,535.384577,45.283021,15.054980,11.738494,580.655914,0.000000
0.157500,535.465721,45.203091,15.075021,11.729578,580.657130,0.000000
0.158000,535.546766,45.123268,15.095036,11.720663,580.658354,0.000000
0.158500,535.627714,45.043553,15.115026,11.711749,580.659588,0.000000
0.159000,535.708564,44.963943,15.134990,11.702835,580.660831,0.000000
0.159500,535.789318,44.884439,15.154930,11.693923,580.662083,0.000000
0.160000,535.869976,44.805038,15.174844,11.685012,580.663342,0.000000
0.160500,535.950539,44.725742,15.194733,11.676103,580.664610,0.000000
0.161000,536.031006,44.646548,15.214598,11.667195,580.665885,0.000000
0.161500,536.111379,44.567456,15.234438,11.658290,580.667168,0.000000
0.162000,536.191657,44.488465,15.254253,11.649386,580.668458,0.000000
0.162500,536.271842,44.409575,15.274045,11.640485,580.669754,0.000000
0.163000,536.351933,44.330784,15.293812,11.631586,580.671057,0.000000
0.163500,536.431931,44.252093,15.313556,11.622690,580.672367,0.000000
0.164000,536.511837,44.173500,15.333275,11.613796,580.673682,0.000000
0.164500,536.591651,44.095005,15.352971,11.604906,580.675003,0.000000
0.165000,536.671373,44.016607,15.372643,11.596018,580.676329,0.000000
0.165500,536.751004,43.938306,15.392292,11.587133,580.677661,0.000000
0.166000,536.830544,43.860100,15.411918,11.578251,580.678998,0.000000
0.166500,536.909994,43.781990,15.431521,11.569373,580.680340,0.000000
0.167000,536.989353,43.703975,15.451100,11.560498,580.681686,0.000000
0.167500,537.068623,43.626054,15.470657,11.551627,580.683037,0.000000
0.168000,537.147802,43.548226,15.490191,11.542760,580.684392,0.000000
0.168500,537.226893,43.470492,15.509702,11.533896,580.685750,0.000000
0.169000,537.305895,43.392850,15.529191,11.525036,580.687113,0.000000
0.169500,537.384808,43.315301,15.548657,11.516180,580.688479,0.000000
0.170000,537.463633,43.237843,15.568101,11.507328,580.689849,0.000000
0.170500,537.542371,43.160476,15.587522,11.498481,580.691222,0.000000
0.171000,537.621020,43.083200,15.606922,11.489637,580.692598,0.000000
0.171500,537.699583,43.006015,15.626299,11.480798,580.693977,0.000000
0.172000,537.778058,42.928919,15.645655,11.471964,580.695359,0.000000
0.172500,537.856446,42.851912,15.664988,11.463134,580.696743,0.000000
0.173000,537.934748,42.774994,15.684300,11.454308,580.698129,0.000000
0.173500,538.012964,42.698165,15.703590,11.445488,580.699518,0.000000
0.174000,538.091093,42.621424,15.722859,11.436672,580.700910,0.000000
0.174500,538.169137,42.544770,15.742106,11.427861,580.702303,0.000000
0.175000,538.247096,42.468204,15.761331,11.419054,580.703698,0.000000
0.175500,538.324969,42.391725,15.780536,11.410253,580.705094,0.000000
0.176000,538.402757,42.315332,15.799719,11.401457,580.706493,0.000000
0.176500,538.480461,42.239026,15.818880,11.392666,580.707893,0.000000
0.177000,538.558080,42.162806,15.838021,11.383880,580.709294,0.000000
0.177500,538.635614,42.086671,15.857141,11.375100,580.710696,0.000000
0.178000,538.713065,42.010621,15.876239,11.366325,580.712100,0.000000
0.178500,538.790432,41.934656,15.895317,11.357555,580.713504,0.000000
0.179000,538.867714,41.858776,15.914374,11.348790,580.714909,0.000000
0.179500,538.944914,41.782980,15.933410,11.340031,580.716316,0.000000
0.180000,539.022030,41.707268,15.952425,11.331278,580.717722,0.000000
0.180500,539.099063,41.631640,15.971420,11.322530,580.719130,0.000000
0.181000,539.176013,41.556095,15.990394,11.313788,580.720538,0.000000
0.181500,539.252880,41.480633,16.009348,11.305051,580.721946,0.000000
0.182000,539.329665,41.405254,16.028281,11.296320,580.723355,0.000000
0.182500,539.406367,41.329958,16.047194,11.287595,580.724763,0.000000
0.183000,539.482988,41.254744,16.066086,11.278876,580.726172,0.000000
0.183500,539.559526,41.179612,16.084959,11.270162,580.727581,0.000000
0.184000,539.635982,41.104561,16.103811,11.261455,580.728990,0.000000
0.184500,539.712357,41.029593,16.122642,11.252753,580.730399,0.000000
0.185000,539.788650,40.954705,16.141454,11.244058,580.731807,0.000000
0.185500,539.864862,40.879899,16.160245,11.235368,580.733216,0.000000
0.186000,539.940992,40.805174,16.179017,11.226684,580.734624,0.000000
0.186500,540.017042,40.730529,16.197768,11.218007,580.736031,0.000000
0.187000,540.093010,40.655964,16.216500,11.209335,580.737438,0.000000
0.187500,540.168898,40.581480,16.235212,11.200670,580.738845,0.000000
0.188000,540.244705,40.507076,16.253904,11.192010,580.740250,0.000000
0.188500,540.320431,40.432751,16.272576,11.183357,580.741655,0.000000
0.189000,540.396078,40.358506,16.291228,11.174710,580.743060,0.000000
0.189500,540.471644,40.284341,16.309861,11.166070,580.744463,0.000000
0.190000,540.547130,40.210255,16.328473,11.157435,580.745866,0.000000
0.190500,540.622536,40.136247,16.347067,11.148807,580.747268,0.000000
0.191000,540.697862,40.062319,16.365641,11.140185,580.748668,0.000000
0.191500,540.773108,39.988469,16.384195,11.131570,580.750068,0.000000
0.192000,540.848275,39.914698,16.402729,11.122961,580.751467,0.000000
0.192500,540.923363,39.841005,16.421245,11.114358,580.752864,0.000000
0.193000,540.998371,39.767390,16.439740,11.105762,580.754261,0.000000
0.193500,541.073300,39.693853,16.458217,11.097172,580.755656,0.000000
0.194000,541.148150,39.620394,16.476674,11.088588,580.757049,0.000000
0.194500,541.222921,39.547012,16.495112,11.080011,580.758442,0.000000
0.195000,541.297613,39.473708,16.513530,11.071440,580.759833,0.000000
