time(s),hip_torque(Nm),hip_gravity_torque(Nm)
0.410500,-22.563856,-15.422910
0.411000,-22.560771,-15.424901
0.411500,-22.557658,-15.426869
0.412000,-22.554517,-15.428815
0.412500,-22.551349,-15.430738
0.413000,-22.548154,-15.432638
0.413500,-22.544930,-15.434515
0.414000,-22.541679,-15.436370
0.414500,-22.538401,-15.438203
0.415000,-22.535095,-15.440012
0.415500,-22.531761,-15.441799
0.416000,-22.528400,-15.443563
0.416500,-22.525011,-15.445305
0.417000,-22.521595,-15.447024
0.417500,-22.518151,-15.448720
0.418000,-22.514680,-15.450393
0.418500,-22.511181,-15.452044
0.419000,-22.507654,-15.453673
0.419500,-22.504100,-15.455278
0.420000,-22.500519,-15.456861
0.420500,-22.496910,-15.458422
0.421000,-22.493274,-15.459960
0.421500,-22.489610,-15.461475
0.422000,-22.485919,-15.462967
0.422500,-22.482200,-15.464437
0.423000,-22.478454,-15.465885
0.423500,-22.474680,-15.467310
0.424000,-22.470879,-15.468712
0.424500,-22.467051,-15.470092
0.425000,-22.463195,-15.471449
0.425500,-22.459312,-15.472783
0.426000,-22.455401,-15.474095
0.426500,-22.451463,-15.475385
0.427000,-22.447498,-15.476651
0.427500,-22.443506,-15.477896
0.428000,-22.439486,-15.479118
0.428500,-22.435438,-15.480317
0.429000,-22.431364,-15.481494
0.429500,-22.427262,-15.482648
0.430000,-22.423133,-15.483779
0.430500,-22.418977,-15.484889
0.431000,-22.414793,-15.485975
0.431500,-22.410582,-15.487040
0.432000,-22.406344,-15.488081
0.432500,-22.402079,-15.489101
0.433000,-22.397787,-15.490097
0.433500,-22.393467,-15.491072
0.434000,-22.389120,-15.492024
0.434500,-22.384746,-15.492953
0.435000,-22.380345,-15.493860
0.435500,-22.375917,-15.494745
0.436000,-22.371461,-15.495607
0.436500,-22.366979,-15.496447
0.437000,-22.362469,-15.497264
0.437500,-22.357933,-15.498059
0.438000,-22.353369,-15.498832
0.438500,-22.348778,-15.499582
0.439000,-22.344160,-15.500310
0.439500,-22.339515,-15.501015
0.440000,-22.334843,-15.501698
0.440500,-22.330145,-15.502359
0.441000,-22.325419,-15.502998
0.441500,-22.320666,-15.503614
0.442000,-22.315886,-15.504208
0.442500,-22.311080,-15.504779
0.443000,-22.306246,-15.505328
0.443500,-22.301386,-15.505855
0.444000,-22.296498,-15.506360
0.444500,-22.291584,-15.506842
0.445000,-22.286643,-15.507302
0.445500,-22.281675,-15.507740
0.446000,-22.276680,-15.508156
0.446500,-22.271659,-15.508549
0.447000,-22.266610,-15.508920
0.447500,-22.261535,-15.509269
0.448000,-22.256434,-15.509596
0.448500,-22.251305,-15.509901
0.449000,-22.246150,-15.510183
0.449500,-22.240968,-15.510443
0.450000,-22.235759,-15.510681
0.450500,-22.230523,-15.510897
0.451000,-22.225261,-15.511091
0.451500,-22.219973,-15.511262
0.452000,-22.214657,-15.511412
0.452500,-22.209316,-15.511539
0.453000,-22.203947,-15.511645
0.453500,-22.198552,-15.511728
0.454000,-22.193130,-15.511789
0.454500,-22.187682,-15.511828
0.455000,-22.182208,-15.511845
0.455500,-22.176707,-15.511840
0.456000,-22.171179,-15.511813
0.456500,-22.165625,-15.511763
0.457000,-22.160044,-15.511692
0.457500,-22.154437,-15.511599
0.458000,-22.148804,-15.511484
0.458500,-22.143144,-15.511347
0.459000,-22.137458,-15.511188
0.459500,-22.131746,-15.511007
0.460000,-22.126007,-15.510804
0.460500,-22.120242,-15.510579
0.461000,-22.114451,-15.510332
0.461500,-22.108633,-15.510063
0.462000,-22.102789,-15.509772
0.462500,-22.096919,-15.509460
0.463000,-22.091023,-15.509125
0.463500,-22.085100,-15.508769
0.464000,-22.079152,-15.508391
0.464500,-22.073177,-15.507991
0.465000,-22.067176,-15.507569
0.465500,-22.061149,-15.507126
0.466000,-22.055096,-15.506660
0.466500,-22.049016,-15.506173
0.467000,-22.042911,-15.505664
0.467500,-22.036780,-15.505133
0.468000,-22.030623,-15.504581
0.468500,-22.024439,-15.504006
0.469000,-22.018230,-15.503410
0.469500,-22.011995,-15.502793
0.470000,-22.005734,-15.502153
0.470500,-21.999446,-15.501492
0.471000,-21.993134,-15.500809
0.471500,-21.986795,-15.500105
0.472000,-21.980430,-15.499379
0.472500,-21.974040,-15.498631
0.473000,-21.967623,-15.497862
0.473500,-21.961181,-15.497071
0.474000,-21.954713,-15.496259
0.474500,-21.948220,-15.495424
0.475000,-21.941701,-15.494569
0.475500,-21.935156,-15.493692
0.476000,-21.928585,-15.492793
0.476500,-21.921989,-15.491873
0.477000,-21.915367,-15.490931
0.477500,-21.908719,-15.489967
0.478000,-21.902046,-15.488983
0.478500,-21.895348,-15.487976
0.479000,-21.888623,-15.486949
0.479500,-21.881874,-15.485899
0.480000,-21.875098,-15.484829
0.480500,-21.868298,-15.483737
0.481000,-21.861472,-15.482623
0.481500,-21.854620,-15.481489
0.482000,-21.847743,-15.480332
0.482500,-21.840841,-15.479155
0.483000,-21.833913,-15.477956
0.483500,-21.826960,-15.476736
0.484000,-21.819982,-15.475494
0.484500,-21.812978,-15.474231
0.485000,-21.805949,-15.472947
0.485500,-21.798895,-15.471642
0.486000,-21.791816,-15.470315
0.486500,-21.784711,-15.468967
0.487000,-21.777582,-15.467598
0.487500,-21.770427,-15.466208
0.488000,-21.763247,-15.464796
0.488500,-21.756042,-15.463364
0.489000,-21.748811,-15.461910
0.489500,-21.741556,-15.460435
0.490000,-21.734276,-15.458939
0.490500,-21.726971,-15.457421
0.491000,-21.719641,-15.455883
0.491500,-21.712285,-15.454323
0.492000,-21.704905,-15.452743
0.492500,-21.697500,-15.451141
0.493000,-21.690070,-15.449518
0.493500,-21.682616,-15.447875
0.494000,-21.675136,-15.446210
0.494500,-21.667632,-15.444524
0.495000,-21.660102,-15.442817
0.495500,-21.652548,-15.441090
0.496000,-21.644970,-15.439341
0.496500,-21.637366,-15.437571
0.497000,-21.629738,-15.435781
0.497500,-21.622085,-15.433970
0.498000,-21.614408,-15.432137
0.498500,-21.606706,-15.430284
0.499000,-21.598979,-15.428410
0.499500,-21.591228,-15.426515
0.500000,-21.583453,-15.424599
0.500500,-21.575652,-15.422663
0.501000,-21.567828,-15.420705
0.501500,-21.559979,-15.418727
0.502000,-21.552105,-15.416728
0.502500,-21.544207,-15.414709
0.503000,-21.536285,-15.412668
0.503500,-21.528338,-15.410607
0.504000,-21.520367,-15.408526
0.504500,-21.512371,-15.406423
0.505000,-21.504352,-15.404300
0.505500,-21.496308,-15.402156
0.506000,-21.488240,-15.399992
0.506500,-21.480147,-15.397807
0.507000,-21.472031,-15.395601
0.507500,-21.463890,-15.393375
0.508000,-21.455725,-15.391128
0.508500,-21.447537,-15.388861
0.509000,-21.439324,-15.386573
0.509500,-21.431087,-15.384265
0.510000,-21.422826,-15.381936
0.510500,-21.414540,-15.379587
0.511000,-21.406231,-15.377217
0.511500,-21.397899,-15.374827
0.512000,-21.389542,-15.372416
0.512500,-21.381161,-15.369985
0.513000,-21.372756,-15.367533
0.513500,-21.364328,-15.365062
0.514000,-21.355876,-15.362569
0.514500,-21.347400,-15.360057
0.515000,-21.338900,-15.357524
0.515500,-21.330376,-15.354971
0.516000,-21.321829,-15.352397
0.516500,-21.313258,-15.349803
0.517000,-21.304664,-15.347189
0.517500,-21.296046,-15.344555
0.518000,-21.287404,-15.341901
0.518500,-21.278738,-15.339226
0.519000,-21.270050,-15.336531
0.519500,-21.261337,-15.333816
0.520000,-21.252601,-15.331081
0.520500,-21.243842,-15.328325
0.521000,-21.235059,-15.325550
0.521500,-21.226253,-15.322754
0.522000,-21.217424,-15.319939
0.522500,-21.208571,-15.317103
0.523000,-21.199695,-15.314247
0.523500,-21.190795,-15.311372
0.524000,-21.181873,-15.308476
0.524500,-21.172927,-15.305560
0.525000,-21.163958,-15.302624
0.525500,-21.154965,-15.299668
0.526000,-21.145950,-15.296693
0.526500,-21.136911,-15.293697
0.527000,-21.127849,-15.290682
0.527500,-21.118765,-15.287646
0.528000,-21.109657,-15.284591
0.528500,-21.100526,-15.281516
0.529000,-21.091372,-15.278421
0.529500,-21.082195,-15.275307
0.530000,-21.072996,-15.272172
0.530500,-21.063773,-15.269018
0.531000,-21.054528,-15.265844
0.531500,-21.045259,-15.262650
0.532000,-21.035968,-15.259436
0.532500,-21.026654,-15.256203
0.533000,-21.017318,-15.252950
0.533500,-21.007958,-15.249678
0.534000,-20.998576,-15.246386
0.534500,-20.989172,-15.243074
0.535000,-20.979744,-15.239742
0.535500,-20.970294,-15.236391
0.536000,-20.960822,-15.233021
0.536500,-20.951326,-15.229631
0.537000,-20.941809,-15.226221
0.537500,-20.932269,-15.222792
0.538000,-20.922706,-15.219343
0.538500,-20.913121,-15.215875
0.539000,-20.903513,-15.212388
0.539500,-20.893884,-15.208881
0.540000,-20.884231,-15.205354
0.540500,-20.874557,-15.201808
0.541000,-20.864860,-15.198243
0.541500,-20.855141,-15.194658
0.542000,-20.845400,-15.191055
0.542500,-20.835636,-15.187431
0.543000,-20.825850,-15.183789
0.543500,-20.816042,-15.180127
0.544000,-20.806212,-15.176446
0.544500,-20.796360,-15.172745
0.545000,-20.786486,-15.169026
0.545500,-20.776590,-15.165287
0.546000,-20.766672,-15.161529
0.546500,-20.756732,-15.157752
0.547000,-20.746770,-15.153956
0.547500,-20.736786,-15.150140
0.548000,-20.726780,-15.146306
0.548500,-20.716752,-15.142452
0.549000,-20.706702,-15.138579
0.549500,-20.696631,-15.134687
0.550000,-20.686538,-15.130777
0.550500,-20.676423,-15.126847
0.551000,-20.666286,-15.122898
0.551500,-20.656128,-15.118930
0.552000,-20.645948,-15.114944
0.552500,-20.635747,-15.110938
0.553000,-20.625524,-15.106913
0.553500,-20.615279,-15.102870
0.554000,-20.605013,-15.098807
0.554500,-20.594725,-15.094726
0.555000,-20.584416,-15.090626
0.555500,-20.574085,-15.086507
0.556000,-20.563733,-15.082370
0.556500,-20.553360,-15.078213
0.557000,-20.542965,-15.074038
0.557500,-20.532549,-15.069844
0.558000,-20.522112,-15.065631
0.558500,-20.511654,-15.061400
0.559000,-20.501174,-15.057150
0.559500,-20.490673,-15.052881
0.560000,-20.480151,-15.048594
0.560500,-20.469607,-15.044288
0.561000,-20.459043,-15.039964
0.561500,-20.448457,-15.035620
0.562000,-20.437851,-15.031259
0.562500,-20.427223,-15.026879
0.563000,-20.416575,-15.022480
0.563500,-20.405906,-15.018063
0.564000,-20.395215,-15.013627
0.564500,-20.384504,-15.009173
0.565000,-20.373772,-15.004700
0.565500,-20.363019,-15.000209
0.566000,-20.352245,-14.995700
0.566500,-20.341451,-14.991172
0.567000,-20.330635,-14.986626
0.567500,-20.319799,-14.982061
0.568000,-20.308943,-14.977479
0.568500,-20.298065,-14.972877
0.569000,-20.287168,-14.968258
0.569500,-20.276249,-14.963620
0.570000,-20.265310,-14.958965
0.570500,-20.254350,-14.954291
0.571000,-20.243370,-14.949598
0.571500,-20.232370,-14.944888
0.572000,-20.221349,-14.940159
0.572500,-20.210308,-14.935413
0.573000,-20.199246,-14.930648
0.573500,-20.188164,-14.925865
0.574000,-20.177062,-14.921064
0.574500,-20.165939,-14.916245
0.575000,-20.154796,-14.911408
0.575500,-20.143633,-14.906553
0.576000,-20.132450,-14.901680
0.576500,-20.121246,-14.896789
0.577000,-20.110023,-14.891880
0.577500,-20.098779,-14.886953
0.578000,-20.087515,-14.882009
0.578500,-20.076232,-14.877046
0.579000,-20.064928,-14.872065
0.579500,-20.053604,-14.867067
0.580000,-20.042261,-14.862051
0.580500,-20.030897,-14.857017
0.581000,-20.019514,-14.851965
0.581500,-20.008111,-14.846896
0.582000,-19.996688,-14.841809
0.582500,-19.985245,-14.836704
0.583000,-19.973783,-14.831581
0.583500,-19.962300,-14.826441
0.584000,-19.950798,-14.821283
0.584500,-19.939277,-14.816107
0.585000,-19.927736,-14.810914
0.585500,-19.916175,-14.805704
0.586000,-19.904595,-14.800475
0.586500,-19.892995,-14.795229
0.587000,-19.881375,-14.789966
0.587500,-19.869737,-14.784685
0.588000,-19.858078,-14.779387
0.588500,-19.846401,-14.774071
0.589000,-19.834704,-14.768738
0.589500,-19.822987,-14.763387
0.590000,-19.811252,-14.758019
0.590500,-19.799497,-14.752634
0.591000,-19.787723,-14.747231
0.591500,-19.775929,-14.741811
0.592000,-19.764117,-14.736373
0.592500,-19.752285,-14.730918
0.593000,-19.740434,-14.725446
0.593500,-19.728565,-14.719957
0.594000,-19.716676,-14.714451
0.594500,-19.704768,-14.708927
0.595000,-19.692841,-14.703386
0.595500,-19.680895,-14.697828
0.596000,-19.668930,-14.692253
0.596500,-19.656947,-14.686661
0.597000,-19.644944,-14.681051
0.597500,-19.632923,-14.675425
0.598000,-19.620883,-14.669781
0.598500,-19.608824,-14.664121
0.599000,-19.596746,-14.658443
0.599500,-19.584650,-14.652749
0.600000,-19.572535,-14.647037
0.600500,-19.560401,-14.641309
0.601000,-19.548249,-14.635563
0.601500,-19.536078,-14.629801
0.602000,-19.523889,-14.624022
0.602500,-19.511681,-14.618226
0.603000,-19.499454,-14.612413
0.603500,-19.487210,-14.606583
0.604000,-19.474946,-14.600737
0.604500,-19.462665,-14.594874
0.605000,-19.450365,-14.588994
0.605500,-19.438047,-14.583097
0.606000,-19.425710,-14.577184
0.606500,-19.413356,-14.571254
0.607000,-19.400983,-14.565307
0.607500,-19.388591,-14.559343
0.608000,-19.376182,-14.553363
0.608500,-19.363755,-14.547367
0.609000,-19.351309,-14.541354
0.609500,-19.338846,-14.535324
0.610000,-19.326364,-14.529277
0.610500,-19.313864,-14.523215
0.611000,-19.301347,-14.517135
0.611500,-19.288811,-14.511040
0.612000,-19.276258,-14.504927
0.612500,-19.263687,-14.498799
0.613000,-19.251098,-14.492654
0.613500,-19.238491,-14.486492
0.614000,-19.225866,-14.480315
0.614500,-19.213224,-14.474121
0.615000,-19.200564,-14.467910
0.615500,-19.187886,-14.461683
0.616000,-19.175191,-14.455440
0.616500,-19.162478,-14.449181
0.617000,-19.149747,-14.442906
0.617500,-19.136999,-14.436614
0.618000,-19.124233,-14.430306
0.618500,-19.111450,-14.423982
0.619000,-19.098650,-14.417642
0.619500,-19.085832,-14.411286
0.620000,-19.072996,-14.404914
0.620500,-19.060144,-14.398525
0.621000,-19.047274,-14.392121
0.621500,-19.034386,-14.385700
0.622000,-19.021482,-14.379264
0.622500,-19.008560,-14.372811
0.623000,-18.995621,-14.366343
0.623500,-18.982665,-14.359859
0.624000,-18.969692,-14.353358
0.624500,-18.956702,-14.346842
0.625000,-18.943694,-14.340310
0.625500,-18.930670,-14.333762
0.626000,-18.917629,-14.327199
0.626500,-18.904571,-14.320619
0.627000,-18.891495,-14.314024
0.627500,-18.878403,-14.307413
0.628000,-18.865294,-14.300786
0.628500,-18.852168,-14.294143
0.629000,-18.839026,-14.287485
0.629500,-18.825867,-14.280811
0.630000,-18.812690,-14.274122
0.630500,-18.799498,-14.267417
0.631000,-18.786288,-14.260696
0.631500,-18.773062,-14.253960
0.632000,-18.759819,-14.247208
0.632500,-18.746560,-14.240440
0.633000,-18.733284,-14.233657
0.633500,-18.719992,-14.226859
0.634000,-18.706683,-14.220045
0.634500,-18.693358,-14.213216
0.635000,-18.680017,-14.206371
0.635500,-18.666659,-14.199511
0.636000,-18.653285,-14.192635
0.636500,-18.639894,-14.185744
0.637000,-18.626487,-14.178838
0.637500,-18.613064,-14.171916
0.638000,-18.599625,-14.164980
0.638500,-18.586169,-14.158027
0.639000,-18.572698,-14.151060
0.639500,-18.559210,-14.144077
0.640000,-18.545706,-14.137080
0.640500,-18.532186,-14.130067
0.641000,-18.518650,-14.123039
0.641500,-18.505098,-14.115995
0.642000,-18.491531,-14.108937
0.642500,-18.477947,-14.101864
0.643000,-18.464347,-14.094775
0.643500,-18.450732,-14.087672
0.644000,-18.437101,-14.080553
0.644500,-18.423454,-14.073419
0.645000,-18.409791,-14.066271
0.645500,-18.396112,-14.059107
0.646000,-18.382418,-14.051929
0.646500,-18.368708,-14.044736
0.647000,-18.354983,-14.037528
0.647500,-18.341242,-14.030304
0.648000,-18.327485,-14.023067
0.648500,-18.313713,-14.015814
0.649000,-18.299925,-14.008546
0.649500,-18.286122,-14.001264
0.650000,-18.272304,-13.993967
0.650500,-18.258470,-13.986655
0.651000,-18.244621,-13.979329
0.651500,-18.230756,-13.971988
0.652000,-18.216876,-13.964632
0.652500,-18.202981,-13.957261
0.653000,-18.189071,-13.949876
0.653500,-18.175145,-13.942477
0.654000,-18.161205,-13.935063
0.654500,-18.147249,-13.927634
0.655000,-18.133278,-13.920191
0.655500,-18.119292,-13.912733
0.656000,-18.105291,-13.905261
0.656500,-18.091275,-13.897774
0.657000,-18.077244,-13.890273
0.657500,-18.063198,-13.882757
0.658000,-18.049137,-13.875227
0.658500,-18.035061,-13.867683
0.659000,-18.020971,-13.860125
0.659500,-18.006866,-13.852552
0.660000,-17.992746,-13.844965
0.660500,-17.978611,-13.837363
0.661000,-17.964461,-13.829747
0.661500,-17.950297,-13.822117
0.662000,-17.936118,-13.814473
0.662500,-17.921925,-13.806815
0.663000,-17.907717,-13.799142
0.663500,-17.893494,-13.791456
0.664000,-17.879257,-13.783755
0.664500,-17.865006,-13.776040
0.665000,-17.850740,-13.768311
0.665500,-17.836459,-13.760568
0.666000,-17.822165,-13.752812
0.666500,-17.807855,-13.745041
0.667000,-17.793532,-13.737256
0.667500,-17.779194,-13.729457
0.668000,-17.764842,-13.721644
0.668500,-17.750476,-13.713817
0.669000,-17.736096,-13.705977
0.669500,-17.721702,-13.698122
0.670000,-17.707293,-13.690254
0.670500,-17.692870,-13.682372
0.671000,-17.678434,-13.674476
0.671500,-17.663983,-13.666567
0.672000,-17.649518,-13.658643
0.672500,-17.635039,-13.650706
0.673000,-17.620547,-13.642755
0.673500,-17.606040,-13.634791
0.674000,-17.591520,-13.626813
0.674500,-17.576986,-13.618821
0.675000,-17.562438,-13.610816
0.675500,-17.547876,-13.602797
0.676000,-17.533301,-13.594764
0.676500,-17.518712,-13.586718
0.677000,-17.504109,-13.578659
0.677500,-17.489493,-13.570585
0.678000,-17.474863,-13.562499
0.678500,-17.460219,-13.554399
0.679000,-17.445562,-13.546286
0.679500,-17.430892,-13.538159
0.680000,-17.416208,-13.530019
0.680500,-17.401510,-13.521865
0.681000,-17.386800,-13.513698
0.681500,-17.372075,-13.505518
0.682000,-17.357338,-13.497325
0.682500,-17.342587,-13.489118
0.683000,-17.327823,-13.480898
0.683500,-17.313046,-13.472665
0.684000,-17.298255,-13.464419
0.684500,-17.283452,-13.456159
0.685000,-17.268635,-13.447886
0.685500,-17.253805,-13.439601
0.686000,-17.238962,-13.431302
0.686500,-17.224106,-13.422990
0.687000,-17.209237,-13.414665
0.687500,-17.194355,-13.406327
0.688000,-17.179460,-13.397976
0.688500,-17.164552,-13.389612
0.689000,-17.149632,-13.381235
0.689500,-17.134698,-13.372845
0.690000,-17.119752,-13.364442
0.690500,-17.104793,-13.356026
0.691000,-17.089821,-13.347598
0.691500,-17.074836,-13.339156
0.692000,-17.059839,-13.330702
0.692500,-17.044829,-13.322235
0.693000,-17.029807,-13.313755
0.693500,-17.014772,-13.305262
0.694000,-16.999724,-13.296757
0.694500,-16.984664,-13.288239
0.695000,-16.969591,-13.279708
0.695500,-16.954506,-13.271165
0.696000,-16.939409,-13.262609
0.696500,-16.924299,-13.254040
0.697000,-16.909177,-13.245459
0.697500,-16.894042,-13.236865
0.698000,-16.878895,-13.228258
0.698500,-16.863736,-13.219639
0.699000,-16.848565,-13.211008
0.699500,-16.833382,-13.202364
0.700000,-16.818186,-13.193708
0.700500,-16.802978,-13.185039
0.701000,-16.787758,-13.176358
0.701500,-16.772526,-13.167664
0.702000,-16.757282,-13.158958
0.702500,-16.742027,-13.150240
0.703000,-16.726759,-13.141510
0.703500,-16.711479,-13.132767
0.704000,-16.696187,-13.124012
0.704500,-16.680884,-13.115244
0.705000,-16.665568,-13.106465
0.705500,-16.650241,-13.097673
0.706000,-16.634902,-13.088869
0.706500,-16.619551,-13.080053
0.707000,-16.604189,-13.071224
0.707500,-16.588815,-13.062384
0.708000,-16.573429,-13.053531
0.708500,-16.558032,-13.044667
0.709000,-16.542623,-13.035790
0.709500,-16.527202,-13.026902
0.710000,-16.511770,-13.018001
0.710500,-16.496327,-13.009089
0.711000,-16.480872,-13.000164
0.711500,-16.465406,-12.991228
0.712000,-16.449928,-12.982279
0.712500,-16.434439,-12.973319
0.713000,-16.418939,-12.964347
0.713500,-16.403427,-12.955363
0.714000,-16.387905,-12.946367
0.714500,-16.372371,-12.937360
0.715000,-16.356825,-12.928341
0.715500,-16.341269,-12.919310
0.716000,-16.325701,-12.910267
0.716500,-16.310123,-12.901213
0.717000,-16.294533,-12.892147
0.717500,-16.278933,-12.883069
0.718000,-16.263321,-12.873980
0.718500,-16.247698,-12.864879
0.719000,-16.232065,-12.855766
0.719500,-16.216420,-12.846642
0.720000,-16.200765,-12.837506
0.720500,-16.185099,-12.828359
0.721000,-16.169422,-12.819201
0.721500,-16.153734,-12.810031
0.722000,-16.138036,-12.800849
0.722500,-16.122327,-12.791656
0.723000,-16.106607,-12.782452
0.723500,-16.090876,-12.773236
0.724000,-16.075135,-12.764009
0.724500,-16.059384,-12.754771
0.725000,-16.043622,-12.745521
0.725500,-16.027849,-12.736260
