time(s),human_ankle_torque(Nm),exo_ankle_torque(Nm),ankle_gravity_torque(Nm)
0.987000,0.000000,-12.452744,-12.044196
0.987500,0.000000,-12.421405,-12.022958
0.988000,0.000000,-12.390074,-12.001719
0.988500,0.000000,-12.358751,-11.980479
0.989000,0.000000,-12.327436,-11.959240
0.989500,0.000000,-12.296129,-11.938000
0.990000,0.000000,-12.264830,-11.916760
0.990500,0.000000,-12.233539,-11.895520
0.991000,0.000000,-12.202256,-11.874280
0.991500,0.000000,-12.170981,-11.853039
0.992000,0.000000,-12.139715,-11.831799
0.992500,0.000000,-12.108456,-11.810558
0.993000,0.000000,-12.077206,-11.789318
0.993500,0.000000,-12.045964,-11.768077
0.994000,0.000000,-12.014731,-11.746837
0.994500,0.000000,-11.983506,-11.725596
0.995000,0.000000,-11.952289,-11.704356
0.995500,0.000000,-11.921081,-11.683116
0.996000,0.000000,-11.889882,-11.661876
0.996500,0.000000,-11.858691,-11.640636
0.997000,0.000000,-11.827508,-11.619397
0.997500,0.000000,-11.796334,-11.598157
0.998000,0.000000,-11.765169,-11.576918
0.998500,0.000000,-11.734012,-11.555680
0.999000,0.000000,-11.702865,-11.534441
0.999500,0.000000,-11.671726,-11.513203
1.000000,0.000000,-11.640595,-11.491966
1.000500,0.000000,-11.609474,-11.470729
1.001000,0.000000,-11.578361,-11.449492
1.001500,0.000000,-11.547258,-11.428256
1.002000,0.000000,-11.516163,-11.407021
1.002500,0.000000,-11.485078,-11.385786
1.003000,0.000000,-11.454001,-11.364552
1.003500,0.000000,-11.422934,-11.343318
1.004000,0.000000,-11.391875,-11.322085
1.004500,0.000000,-11.360826,-11.300853
1.005000,0.000000,-11.329786,-11.279621
1.005500,0.000000,-11.298755,-11.258390
1.006000,0.000000,-11.267734,-11.237160
1.006500,0.000000,-11.236721,-11.215931
1.007000,0.000000,-11.205719,-11.194703
1.007500,0.000000,-11.174725,-11.173475
1.008000,0.000000,-11.143741,-11.152249
1.008500,0.000000,-11.112767,-11.131023
1.009000,0.000000,-11.081801,-11.109799
1.009500,0.000000,-11.050846,-11.088575
1.010000,0.000000,-11.019900,-11.067353
1.010500,0.000000,-10.988964,-11.046131
1.011000,0.000000,-10.958037,-11.024911
1.011500,0.000000,-10.927120,-11.003692
1.012000,0.000000,-10.896213,-10.982474
1.012500,0.000000,-10.865315,-10.961257
1.013000,0.000000,-10.834427,-10.940041
1.013500,0.000000,-10.803549,-10.918827
1.014000,0.000000,-10.772681,-10.897614
1.014500,0.000000,-10.741823,-10.876402
1.015000,0.000000,-10.710975,-10.855192
1.015500,0.000000,-10.680137,-10.833983
1.016000,0.000000,-10.649309,-10.812775
1.016500,0.000000,-10.618491,-10.791569
1.017000,0.000000,-10.587683,-10.770365
1.017500,0.000000,-10.556885,-10.749161
1.018000,0.000000,-10.526097,-10.727960
1.018500,0.000000,-10.495320,-10.706760
1.019000,0.000000,-10.464552,-10.685561
1.019500,0.000000,-10.433795,-10.664364
1.020000,0.000000,-10.403049,-10.643169
1.020500,0.000000,-10.372313,-10.621976
1.021000,0.000000,-10.341587,-10.600784
1.021500,0.000000,-10.310871,-10.579594
1.022000,0.000000,-10.280166,-10.558406
1.022500,0.000000,-10.249472,-10.537219
1.023000,0.000000,-10.218788,-10.516034
1.023500,0.000000,-10.188114,-10.494852
1.024000,0.000000,-10.157452,-10.473671
1.024500,0.000000,-10.126800,-10.452492
1.025000,0.000000,-10.096158,-10.431315
1.025500,0.000000,-10.065527,-10.410140
1.026000,0.000000,-10.034907,-10.388967
1.026500,0.000000,-10.004298,-10.367796
1.027000,0.000000,-9.973700,-10.346627
1.027500,0.000000,-9.943113,-10.325460
1.028000,0.000000,-9.912536,-10.304295
1.028500,0.000000,-9.881970,-10.283133
1.029000,0.000000,-9.851416,-10.261973
1.029500,0.000000,-9.820872,-10.240815
1.030000,0.000000,-9.790339,-10.219659
1.030500,0.000000,-9.759818,-10.198505
1.031000,0.000000,-9.729308,-10.177354
1.031500,0.000000,-9.698808,-10.156205
1.032000,0.000000,-9.668320,-10.135059
1.032500,0.000000,-9.637843,-10.113915
1.033000,0.000000,-9.607378,-10.092773
1.033500,0.000000,-9.576924,-10.071634
1.034000,0.000000,-9.546481,-10.050497
1.034500,0.000000,-9.516049,-10.029363
1.035000,0.000000,-9.485629,-10.008231
1.035500,0.000000,-9.455220,-9.987102
1.036000,0.000000,-9.424823,-9.965975
1.036500,0.000000,-9.394437,-9.944852
1.037000,0.000000,-9.364063,-9.923730
1.037500,0.000000,-9.333700,-9.902612
1.038000,0.000000,-9.303349,-9.881496
1.038500,0.000000,-9.273010,-9.860383
1.039000,0.000000,-9.242682,-9.839273
1.039500,0.000000,-9.212366,-9.818165
1.040000,0.000000,-9.182062,-9.797061
1.040500,0.000000,-9.151770,-9.775959
1.041000,0.000000,-9.121489,-9.754860
1.041500,0.000000,-9.091220,-9.733764
1.042000,0.000000,-9.060963,-9.712671
1.042500,0.000000,-9.030718,-9.691581
1.043000,0.000000,-9.000485,-9.670494
1.043500,0.000000,-8.970264,-9.649410
1.044000,0.000000,-8.940055,-9.628330
1.044500,0.000000,-8.909859,-9.607252
1.045000,0.000000,-8.879674,-9.586177
1.045500,0.000000,-8.849501,-9.565106
1.046000,0.000000,-8.819341,-9.544038
1.046500,0.000000,-8.789192,-9.522972
1.047000,0.000000,-8.759056,-9.501911
1.047500,0.000000,-8.728932,-9.480852
1.048000,0.000000,-8.698821,-9.459797
1.048500,0.000000,-8.668722,-9.438745
1.049000,0.000000,-8.638635,-9.417696
1.049500,0.000000,-8.608561,-9.396651
1.050000,0.000000,-8.578499,-9.375609
1.050500,0.000000,-8.548449,-9.354571
1.051000,0.000000,-8.518412,-9.333536
1.051500,0.000000,-8.488388,-9.312505
1.052000,0.000000,-8.458376,-9.291477
1.052500,0.000000,-8.428377,-9.270453
1.053000,0.000000,-8.398390,-9.249432
1.053500,0.000000,-8.368416,-9.228415
1.054000,0.000000,-8.338455,-9.207402
1.054500,0.000000,-8.308507,-9.186392
1.055000,0.000000,-8.278571,-9.165386
1.055500,0.000000,-8.248648,-9.144384
1.056000,0.000000,-8.218738,-9.123385
1.056500,0.000000,-8.188841,-9.102390
1.057000,0.000000,-8.158957,-9.081399
1.057500,0.000000,-8.129086,-9.060412
1.058000,0.000000,-8.099227,-9.039429
1.058500,0.000000,-8.069382,-9.018449
1.059000,0.000000,-8.039550,-8.997474
1.059500,0.000000,-8.009731,-8.976502
1.060000,0.000000,-7.979925,-8.955535
1.060500,0.000000,-7.950132,-8.934571
1.061000,0.000000,-7.920352,-8.913612
1.061500,0.000000,-7.890585,-8.892656
1.062000,0.000000,-7.860832,-8.871705
1.062500,0.000000,-7.831092,-8.850758
1.063000,0.000000,-7.801365,-8.829815
1.063500,0.000000,-7.771652,-8.808876
1.064000,0.000000,-7.741952,-8.787941
1.064500,0.000000,-7.712265,-8.767010
1.065000,0.000000,-7.682592,-8.746084
1.065500,0.000000,-7.652932,-8.725162
1.066000,0.000000,-7.623286,-8.704245
1.066500,0.000000,-7.593654,-8.683331
1.067000,0.000000,-7.564034,-8.662422
1.067500,0.000000,-7.534429,-8.641518
1.068000,0.000000,-7.504837,-8.620618
1.068500,0.000000,-7.475259,-8.599722
1.069000,0.000000,-7.445694,-8.578831
1.069500,0.000000,-7.416144,-8.557944
1.070000,0.000000,-7.386607,-8.537062
1.070500,0.000000,-7.357083,-8.516184
1.071000,0.000000,-7.327574,-8.495311
1.071500,0.000000,-7.298078,-8.474443
1.072000,0.000000,-7.268597,-8.453579
1.072500,0.000000,-7.239129,-8.432720
1.073000,0.000000,-7.209675,-8.411865
1.073500,0.000000,-7.180235,-8.391016
1.074000,0.000000,-7.150809,-8.370171
1.074500,0.000000,-7.121398,-8.349330
1.075000,0.000000,-7.092000,-8.328495
1.075500,0.000000,-7.062616,-8.307664
1.076000,0.000000,-7.033247,-8.286839
1.076500,0.000000,-7.003892,-8.266018
1.077000,0.000000,-6.974551,-8.245202
1.077500,0.000000,-6.945224,-8.224391
1.078000,0.000000,-6.915911,-8.203585
1.078500,0.000000,-6.886613,-8.182784
1.079000,0.000000,-6.857329,-8.161988
1.079500,0.000000,-6.828059,-8.141197
1.080000,0.000000,-6.798804,-8.120411
1.080500,0.000000,-6.769563,-8.099630
1.081000,0.000000,-6.740337,-8.078854
1.081500,0.000000,-6.711125,-8.058084
1.082000,0.000000,-6.681928,-8.037318
1.082500,0.000000,-6.652745,-8.016558
1.083000,0.000000,-6.623577,-7.995803
1.083500,0.000000,-6.594423,-7.975054
1.084000,0.000000,-6.565284,-7.954309
1.084500,0.000000,-6.536160,-7.933570
1.085000,0.000000,-6.507050,-7.912836
1.085500,0.000000,-6.477955,-7.892108
1.086000,0.000000,-6.448875,-7.871385
1.086500,0.000000,-6.419810,-7.850667
1.087000,0.000000,-6.390759,-7.829955
1.087500,0.000000,-6.361723,-7.809248
1.088000,0.000000,-6.332703,-7.788547
1.088500,0.000000,-6.303697,-7.767851
1.089000,0.000000,-6.274706,-7.747161
1.089500,0.000000,-6.245730,-7.726476
1.090000,0.000000,-6.216769,-7.705797
1.090500,0.000000,-6.187823,-7.685124
1.091000,0.000000,-6.158892,-7.664456
1.091500,0.000000,-6.129976,-7.643794
1.092000,0.000000,-6.101075,-7.623138
1.092500,0.000000,-6.072190,-7.602487
1.093000,0.000000,-6.043319,-7.581842
1.093500,0.000000,-6.014464,-7.561203
1.094000,0.000000,-5.985624,-7.540570
1.094500,0.000000,-5.956800,-7.519942
1.095000,0.000000,-5.927990,-7.499320
1.095500,0.000000,-5.899196,-7.478705
1.096000,0.000000,-5.870418,-7.458095
1.096500,0.000000,-5.841654,-7.437491
1.097000,0.000000,-5.812907,-7.416893
1.097500,0.000000,-5.784174,-7.396301
1.098000,0.000000,-5.755457,-7.375715
1.098500,0.000000,-5.726756,-7.355135
1.099000,0.000000,-5.698070,-7.334561
1.099500,0.000000,-5.669400,-7.313993
1.100000,0.000000,-5.640745,-7.293432
1.100500,0.000000,-5.612106,-7.272876
1.101000,0.000000,-5.583482,-7.252327
1.101500,0.000000,-5.554874,-7.231783
1.102000,0.000000,-5.526282,-7.211246
1.102500,0.000000,-5.497706,-7.190716
1.103000,0.000000,-5.469145,-7.170191
1.103500,0.000000,-5.440600,-7.149673
1.104000,0.000000,-5.412071,-7.129161
1.104500,0.000000,-5.383558,-7.108655
1.105000,0.000000,-5.355061,-7.088156
1.105500,0.000000,-5.326580,-7.067663
1.106000,0.000000,-5.298114,-7.047177
1.106500,0.000000,-5.269665,-7.026697
1.107000,0.000000,-5.241231,-7.006223
1.107500,0.000000,-5.212814,-6.985756
1.108000,0.000000,-5.184413,-6.965296
1.108500,0.000000,-5.156027,-6.944842
1.109000,0.000000,-5.127658,-6.924394
1.109500,0.000000,-5.099305,-6.903954
1.110000,0.000000,-5.070968,-6.883519
1.110500,0.000000,-5.042647,-6.863092
1.111000,0.000000,-5.014343,-6.842671
1.111500,0.000000,-4.986055,-6.822257
1.112000,0.000000,-4.957783,-6.801849
1.112500,0.000000,-4.929527,-6.781448
1.113000,0.000000,-4.901288,-6.761054
1.113500,0.000000,-4.873065,-6.740667
1.114000,0.000000,-4.844858,-6.720286
1.114500,0.000000,-4.816668,-6.699913
1.115000,0.000000,-4.788494,-6.679546
1.115500,0.000000,-4.760337,-6.659186
1.116000,0.000000,-4.732196,-6.638833
1.116500,0.000000,-4.704072,-6.618487
1.117000,0.000000,-4.675964,-6.598148
1.117500,0.000000,-4.647873,-6.577816
1.118000,0.000000,-4.619799,-6.557491
1.118500,0.000000,-4.591741,-6.537173
1.119000,0.000000,-4.563700,-6.516862
1.119500,0.000000,-4.535675,-6.496558
1.120000,0.000000,-4.507667,-6.476261
1.120500,0.000000,-4.479676,-6.455971
1.121000,0.000000,-4.451702,-6.435689
1.121500,0.000000,-4.423745,-6.415413
1.122000,0.000000,-4.395804,-6.395145
1.122500,0.000000,-4.367880,-6.374884
1.123000,0.000000,-4.339973,-6.354630
1.123500,0.000000,-4.312083,-6.334384
1.124000,0.000000,-4.284210,-6.314145
1.124500,0.000000,-4.256354,-6.293913
1.125000,0.000000,-4.228515,-6.273688
1.125500,0.000000,-4.200693,-6.253471
1.126000,0.000000,-4.172888,-6.233262
1.126500,0.000000,-4.145100,-6.213059
1.127000,0.000000,-4.117329,-6.192864
1.127500,0.000000,-4.089575,-6.172677
1.128000,0.000000,-4.061838,-6.152497
1.128500,0.000000,-4.034119,-6.132324
1.129000,0.000000,-4.006416,-6.112159
1.129500,0.000000,-3.978731,-6.092002
1.130000,0.000000,-3.951064,-6.071852
1.130500,0.000000,-3.923413,-6.051710
1.131000,0.000000,-3.895780,-6.031575
1.131500,0.000000,-3.868164,-6.011449
1.132000,0.000000,-3.840565,-5.991329
1.132500,0.000000,-3.812984,-5.971218
1.133000,0.000000,-3.785420,-5.951114
1.133500,0.000000,-3.757874,-5.931018
1.134000,0.000000,-3.730345,-5.910929
1.134500,0.000000,-3.702834,-5.890849
1.135000,0.000000,-3.675340,-5.870776
1.135500,0.000000,-3.647863,-5.850711
1.136000,0.000000,-3.620404,-5.830654
1.136500,0.000000,-3.592963,-5.810605
1.137000,0.000000,-3.565540,-5.790564
1.137500,0.000000,-3.538134,-5.770530
1.138000,0.000000,-3.510745,-5.750505
1.138500,0.000000,-3.483375,-5.730488
1.139000,0.000000,-3.456022,-5.710478
1.139500,0.000000,-3.428687,-5.690477
1.140000,0.000000,-3.401369,-5.670484
1.140500,0.000000,-3.374070,-5.650498
1.141000,0.000000,-3.346788,-5.630521
1.141500,0.000000,-3.319524,-5.610552
1.142000,0.000000,-3.292278,-5.590591
1.142500,0.000000,-3.265050,-5.570638
1.143000,0.000000,-3.237839,-5.550694
1.143500,0.000000,-3.210647,-5.530757
1.144000,0.000000,-3.183473,-5.510829
1.144500,0.000000,-3.156316,-5.490909
1.145000,0.000000,-3.129178,-5.470997
1.145500,0.000000,-3.102057,-5.451094
1.146000,0.000000,-3.074955,-5.431199
1.146500,0.000000,-3.047871,-5.411312
1.147000,0.000000,-3.020805,-5.391434
1.147500,0.000000,-2.993757,-5.371564
1.148000,0.000000,-2.966727,-5.351702
1.148500,0.000000,-2.939715,-5.331849
1.149000,0.000000,-2.912722,-5.312004
1.149500,0.000000,-2.885747,-5.292168
1.150000,0.000000,-2.858790,-5.272340
1.150500,0.000000,-2.831851,-5.252521
1.151000,0.000000,-2.804931,-5.232710
1.151500,0.000000,-2.778029,-5.212908
1.152000,0.000000,-2.751145,-5.193115
1.152500,0.000000,-2.724280,-5.173330
1.153000,0.000000,-2.697433,-5.153553
1.153500,0.000000,-2.670605,-5.133786
1.154000,0.000000,-2.643795,-5.114027
1.154500,0.000000,-2.617004,-5.094276
1.155000,0.000000,-2.590231,-5.074535
1.155500,0.000000,-2.563476,-5.054802
1.156000,0.000000,-2.536740,-5.035078
1.156500,0.000000,-2.510023,-5.015362
1.157000,0.000000,-2.483324,-4.995656
1.157500,0.000000,-2.456644,-4.975958
1.158000,0.000000,-2.429982,-4.956269
1.158500,0.000000,-2.403340,-4.936589
1.159000,0.000000,-2.376715,-4.916918
1.159500,0.000000,-2.350110,-4.897256
1.160000,0.000000,-2.323523,-4.877603
1.160500,0.000000,-2.296955,-4.857958
1.161000,0.000000,-2.270406,-4.838323
1.161500,0.000000,-2.243876,-4.818697
1.162000,0.000000,-2.217364,-4.799079
1.162500,0.000000,-2.190872,-4.779471
1.163000,0.000000,-2.164398,-4.759872
1.163500,0.000000,-2.137943,-4.740282
1.164000,0.000000,-2.111507,-4.720701
1.164500,0.000000,-2.085090,-4.701129
1.165000,0.000000,-2.058692,-4.681566
1.165500,0.000000,-2.032313,-4.662012
1.166000,0.000000,-2.005953,-4.642468
1.166500,0.000000,-1.979612,-4.622933
1.167000,0.000000,-1.953290,-4.603407
1.167500,0.000000,-1.926987,-4.583890
1.168000,0.000000,-1.900703,-4.564383
1.168500,0.000000,-1.874438,-4.544885
1.169000,0.000000,-1.848193,-4.525396
1.169500,0.000000,-1.821966,-4.505916
1.170000,0.000000,-1.795759,-4.486446
1.170500,0.000000,-1.769571,-4.466985
1.171000,0.000000,-1.743402,-4.447534
1.171500,0.000000,-1.717253,-4.428092
1.172000,0.000000,-1.691123,-4.408659
1.172500,0.000000,-1.665012,-4.389236
1.173000,0.000000,-1.638920,-4.369823
1.173500,0.000000,-1.612848,-4.350419
1.174000,0.000000,-1.586795,-4.331024
1.174500,0.000000,-1.560762,-4.311639
1.175000,0.000000,-1.534748,-4.292264
1.175500,0.000000,-1.508753,-4.272898
1.176000,0.000000,-1.482778,-4.253542
1.176500,0.000000,-1.456822,-4.234195
1.177000,0.000000,-1.430886,-4.214858
1.177500,0.000000,-1.404969,-4.195531
1.178000,0.000000,-1.379072,-4.176213
1.178500,0.000000,-1.353195,-4.156906
1.179000,0.000000,-1.327337,-4.137607
1.179500,0.000000,-1.301498,-4.118319
1.180000,0.000000,-1.275680,-4.099040
1.180500,0.000000,-1.249880,-4.079772
1.181000,0.000000,-1.224101,-4.060512
1.181500,0.000000,-1.198341,-4.041263
1.182000,0.000000,-1.172601,-4.022024
1.182500,0.000000,-1.146881,-4.002794
1.183000,0.000000,-1.121180,-3.983575
1.183500,0.000000,-1.095500,-3.964365
1.184000,0.000000,-1.069839,-3.945165
1.184500,0.000000,-1.044198,-3.925976
1.185000,0.000000,-1.018576,-3.906796
1.185500,0.000000,-0.992975,-3.887626
1.186000,0.000000,-0.967393,-3.868466
1.186500,0.000000,-0.941832,-3.849316
1.187000,0.000000,-0.916290,-3.830177
1.187500,0.000000,-0.890768,-3.811047
1.188000,0.000000,-0.865266,-3.791927
1.188500,0.000000,-0.839785,-3.772818
1.189000,0.000000,-0.814323,-3.753719
1.189500,0.000000,-0.788881,-3.734629
1.190000,0.000000,-0.763459,-3.715550
1.190500,0.000000,-0.738058,-3.696482
1.191000,0.000000,-0.712676,-3.677423
1.191500,0.000000,-0.687314,-3.658375
1.192000,0.000000,-0.661973,-3.639336
1.192500,0.000000,-0.636652,-3.620309
1.193000,0.000000,-0.611351,-3.601291
1.193500,0.000000,-0.586070,-3.582284
1.194000,0.000000,-0.560809,-3.563287
1.194500,0.000000,-0.535569,-3.544300
1.195000,0.000000,-0.510349,-3.525324
1.195500,0.000000,-0.485149,-3.506358
1.196000,0.000000,-0.459969,-3.487403
1.196500,0.000000,-0.434810,-3.468458
1.197000,0.000000,-0.409671,-3.449523
1.197500,0.000000,-0.384552,-3.430599
1.198000,0.000000,-0.359454,-3.411685
1.198500,0.000000,-0.334376,-3.392782
1.199000,0.000000,-0.309319,-3.373890
1.199500,0.000000,-0.284282,-3.355008
1.200000,0.000000,-0.259265,-3.336136
1.200500,0.000000,-0.234269,-3.317275
1.201000,0.000000,-0.209293,-3.298425
1.201500,0.000000,-0.184338,-3.279585
1.202000,0.000000,-0.159404,-3.260756
1.202500,0.000000,-0.134489,-3.241937
1.203000,0.000000,-0.109596,-3.223130
1.203500,0.000000,-0.084723,-3.204333
1.204000,0.000000,-0.059871,-3.185546
1.204500,0.000000,-0.035039,-3.166771
1.205000,0.000000,-0.010228,-3.148006
1.205500,0.000000,0.014562,-3.129251
1.206000,0.000000,0.039332,-3.110508
1.206500,0.000000,0.064081,-3.091776
1.207000,0.000000,0.088810,-3.073054
1.207500,0.000000,0.113517,-3.054343
1.208000,0.000000,0.138204,-3.035643
1.208500,0.000000,0.162870,-3.016954
1.209000,0.000000,0.187515,-2.998275
1.209500,0.000000,0.212140,-2.979608
1.210000,0.000000,0.236744,-2.960952
1.210500,0.000000,0.261326,-2.942306
1.211000,0.000000,0.285888,-2.923672
1.211500,0.000000,0.310429,-2.905048
1.212000,0.000000,0.334949,-2.886436
1.212500,0.000000,0.359449,-2.867834
1.213000,0.000000,0.383927,-2.849244
1.213500,0.000000,0.408384,-2.830664
1.214000,0.000000,0.432821,-2.812096
1.214500,0.000000,0.457236,-2.793539
1.215000,0.000000,0.481630,-2.774993
1.215500,0.000000,0.506004,-2.756458
1.216000,0.000000,0.530356,-2.737934
1.216500,0.000000,0.554687,-2.719421
1.217000,0.000000,0.578998,-2.700920
1.217500,0.000000,0.603287,-2.682429
1.218000,0.000000,0.627555,-2.663950
1.218500,0.000000,0.651801,-2.645482
1.219000,0.000000,0.676027,-2.627026
1.219500,0.000000,0.700231,-2.608581
1.220000,0.000000,0.724415,-2.590147
1.220500,0.000000,0.748577,-2.571724
1.221000,0.000000,0.772718,-2.553313
1.221500,0.000000,0.796837,-2.534912
1.222000,0.000000,0.820936,-2.516524
1.222500,0.000000,0.845013,-2.498147
1.223000,0.000000,0.869069,-2.479781
1.223500,0.000000,0.893103,-2.461426
1.224000,0.000000,0.917116,-2.443083
1.224500,0.000000,0.941108,-2.424752
1.225000,0.000000,0.965078,-2.406432
1.225500,0.000000,0.989028,-2.388123
1.226000,0.000000,1.012955,-2.369826
1.226500,0.000000,1.036861,-2.351540
1.227000,0.000000,1.060746,-2.333266
1.227500,0.000000,1.084610,-2.315004
1.228000,0.000000,1.108452,-2.296753
1.228500,0.000000,1.132272,-2.278513
1.229000,0.000000,1.156071,-2.260286
1.229500,0.000000,1.179848,-2.242069
1.230000,0.000000,1.203604,-2.223865
1.230500,0.000000,1.227339,-2.205672
1.231000,0.000000,1.251051,-2.187491
1.231500,0.000000,1.274743,-2.169322
1.232000,0.000000,1.298412,-2.151164
1.232500,0.000000,1.322060,-2.133018
1.233000,0.000000,1.345687,-2.114884
1.233500,0.000000,1.369291,-2.096761
1.234000,0.000000,1.392874,-2.078650
1.234500,0.000000,1.416436,-2.060551
1.235000,0.000000,1.439975,-2.042464
1.235500,0.000000,1.463493,-2.024389
1.236000,0.000000,1.486990,-2.006325
1.236500,0.000000,1.510464,-1.988274
1.237000,0.000000,1.533917,-1.970234
1.237500,0.000000,1.557348,-1.952206
1.238000,0.000000,1.580757,-1.934190
1.238500,0.000000,1.604144,-1.916186
1.239000,0.000000,1.627510,-1.898194
1.239500,0.000000,1.650853,-1.880214
1.240000,0.000000,1.674175,-1.862246
1.240500,0.000000,1.697475,-1.844290
1.241000,0.000000,1.720753,-1.826346
1.241500,0.000000,1.744009,-1.808414
1.242000,0.000000,1.767244,-1.790494
1.242500,0.000000,1.790456,-1.772586
1.243000,0.000000,1.813646,-1.754690
1.243500,0.000000,1.836815,-1.736806
1.244000,0.000000,1.859961,-1.718934
