time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.073000,300.033526,296.008033,-40.895252,-46.521795,595.990571,0.000000
0.073500,298.617323,295.973113,-40.956787,-46.464910,594.541701,0.000000
0.074000,297.232783,295.977025,-41.024007,-46.416018,593.163221,0.000000
0.074500,297.007698,294.820138,-40.828460,-46.083560,591.783575,0.000000
0.075000,296.810455,293.704462,-40.639209,-45.759488,590.472860,0.000000
0.075500,296.639524,292.628669,-40.456077,-45.443539,589.228223,0.000000
0.076000,296.493441,291.591470,-40.278895,-45.135461,588.046916,0.000000
0.076500,296.370807,290.591610,-40.107494,-44.835006,586.926292,0.000000
0.077000,296.270287,289.627871,-39.941711,-44.541935,585.863801,0.000000
0.077500,296.190602,288.699073,-39.781386,-44.256016,584.856991,0.000000
0.078000,296.130536,287.804066,-39.626364,-43.977022,583.903500,0.000000
0.078500,296.088925,286.941736,-39.476492,-43.704735,583.001054,0.000000
0.079000,296.064660,286.111001,-39.331622,-43.438941,582.147466,0.000000
0.079500,296.056683,285.310811,-39.191608,-43.179433,581.340631,0.000000
0.080000,296.063985,284.540145,-39.056308,-42.926011,580.578525,0.000000
0.080500,296.085604,283.798015,-38.925585,-42.678480,579.859201,0.000000
0.081000,296.120624,283.083459,-38.799304,-42.436649,579.180785,0.000000
0.081500,296.168175,282.395546,-38.677331,-42.200336,578.541478,0.000000
0.082000,296.227425,281.733372,-38.559540,-41.969362,577.939547,0.000000
0.082500,296.297585,281.096059,-38.445805,-41.743552,577.373329,0.000000
0.083000,296.377904,280.482756,-38.336004,-41.522740,576.841224,0.000000
0.083500,296.467667,279.892638,-38.230016,-41.306762,576.341696,0.000000
0.084000,296.566196,279.324905,-38.127727,-41.095459,575.873267,0.000000
0.084500,296.672846,278.778778,-38.029023,-40.888676,575.434520,0.000000
0.085000,296.787007,278.253507,-37.933792,-40.686266,575.024092,0.000000
0.085500,296.908096,277.748361,-37.841929,-40.488082,574.640675,0.000000
0.086000,297.035564,277.262633,-37.753327,-40.293985,574.283013,0.000000
0.086500,297.168888,276.795635,-37.667885,-40.103837,573.949900,0.000000
0.087000,297.307575,276.346705,-37.585502,-39.917506,573.640178,0.000000
0.087500,297.451155,275.915196,-37.506082,-39.734864,573.352738,0.000000
0.088000,297.599187,275.500485,-37.429531,-39.555785,573.086513,0.000000
0.088500,297.751251,275.101968,-37.355756,-39.380149,572.840482,0.000000
0.089000,297.906952,274.719056,-37.284667,-39.207839,572.613663,0.000000
0.089500,298.065915,274.351184,-37.216178,-39.038740,572.405117,0.000000
0.090000,298.227787,273.997801,-37.150204,-38.872743,572.213943,0.000000
0.090500,298.392236,273.658375,-37.086662,-38.709740,572.039276,0.000000
0.091000,298.558949,273.332389,-37.025472,-38.549627,571.880288,0.000000
0.091500,298.727628,273.019344,-36.966555,-38.392304,571.736186,0.000000
0.092000,298.897998,272.718757,-36.909836,-38.237674,571.606211,0.000000
0.092500,299.069797,272.430160,-36.855240,-38.085641,571.489632,0.000000
0.093000,299.242779,272.153101,-36.802696,-37.936115,571.385755,0.000000
0.093500,299.416714,271.887139,-36.752133,-37.789005,571.293911,0.000000
0.094000,299.591386,271.631853,-36.703484,-37.644227,571.213461,0.000000
0.094500,299.766595,271.386830,-36.656682,-37.501696,571.143794,0.000000
0.095000,299.942149,271.151674,-36.611664,-37.361333,571.084325,0.000000
0.095500,300.117875,270.926001,-36.568367,-37.223058,571.034495,0.000000
0.096000,300.293606,270.709440,-36.526730,-37.086796,570.993768,0.000000
0.096500,300.469189,270.501631,-36.486695,-36.952474,570.961633,0.000000
0.097000,300.644483,270.302228,-36.448204,-36.820020,570.937601,0.000000
0.097500,300.819355,270.110894,-36.411202,-36.689365,570.921205,0.000000
