time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.096000,-0.113648,-6.785954,0.077690,0.000000,0.971887
0.096500,-0.117039,-6.780914,0.077747,0.000000,0.971887
0.097000,-0.120427,-6.775769,0.077803,0.000000,0.971887
0.097500,-0.123812,-6.770521,0.077860,0.000000,0.971887
0.098000,-0.127195,-6.765171,0.077917,0.000000,0.971886
0.098500,-0.130574,-6.759722,0.077973,0.000000,0.971886
0.099000,-0.133951,-6.754176,0.078030,0.000000,0.971886
0.099500,-0.137326,-6.748533,0.078086,0.000000,0.971885
0.100000,-0.140697,-6.742795,0.078143,0.000000,0.971885
0.100500,-0.144066,-6.736965,0.078199,0.000000,0.971885
0.101000,-0.147431,-6.731044,0.078255,0.000000,0.971884
0.101500,-0.150794,-6.725032,0.078311,0.000000,0.971884
0.102000,-0.154153,-6.718933,0.078367,0.000000,0.971884
0.102500,-0.157509,-6.712748,0.078423,0.000000,0.971883
0.103000,-0.160863,-6.706477,0.078479,0.000000,0.971883
0.103500,-0.164213,-6.700123,0.078535,0.000000,0.971883
0.104000,-0.167560,-6.693686,0.078591,0.000000,0.971882
0.104500,-0.170903,-6.687169,0.078647,0.000000,0.971882
0.105000,-0.174243,-6.680573,0.078703,0.000000,0.971882
0.105500,-0.177580,-6.673899,0.078759,0.000000,0.971881
0.106000,-0.180914,-6.667149,0.078814,0.000000,0.971881
0.106500,-0.184244,-6.660323,0.078870,0.000000,0.971881
0.107000,-0.187571,-6.653424,0.078925,0.000000,0.971880
0.107500,-0.190894,-6.646452,0.078981,0.000000,0.971880
0.108000,-0.194214,-6.639409,0.079036,0.000000,0.971880
0.108500,-0.197530,-6.632295,0.079091,0.000000,0.971879
0.109000,-0.200843,-6.625113,0.079146,0.000000,0.971879
0.109500,-0.204151,-6.617863,0.079202,0.000000,0.971879
0.110000,-0.207457,-6.610547,0.079257,0.000000,0.971878
0.110500,-0.210758,-6.603165,0.079312,0.000000,0.971878
0.111000,-0.214056,-6.595719,0.079367,0.000000,0.971877
0.111500,-0.217350,-6.588210,0.079422,0.000000,0.971877
0.112000,-0.220641,-6.580638,0.079476,0.000000,0.971877
0.112500,-0.223927,-6.573006,0.079531,0.000000,0.971876
0.113000,-0.227210,-6.565313,0.079586,0.000000,0.971876
