time(s),ankle_torque(Nm),exo_torque(Nm),gravity_torque(Nm),ankle_rtd(Nm/s)
0.232000,-88.000000,0.000000,-56.134127,-389.000000
0.232500,-88.000000,0.000000,-56.138783,-389.000000
0.233000,-88.000000,0.000000,-56.143355,-389.000000
0.233500,-88.000000,0.000000,-56.147844,-389.000000
0.234000,-88.000000,0.000000,-56.152249,-389.000000
0.234500,-88.000000,0.000000,-56.156572,-389.000000
0.235000,-88.000000,0.000000,-56.160811,-389.000000
0.235500,-88.000000,0.000000,-56.164968,-389.000000
0.236000,-88.000000,0.000000,-56.169041,-389.000000
0.236500,-88.000000,0.000000,-56.173032,-389.000000
0.237000,-88.000000,0.000000,-56.176939,-389.000000
0.237500,-88.000000,0.000000,-56.180764,-389.000000
0.238000,-88.000000,0.000000,-56.184506,-389.000000
0.238500,-88.000000,0.000000,-56.188165,-389.000000
0.239000,-88.000000,0.000000,-56.191741,-389.000000
0.239500,-88.000000,0.000000,-56.195235,-389.000000
0.240000,-88.000000,0.000000,-56.198646,-389.000000
0.240500,-88.000000,0.000000,-56.201974,-389.000000
0.241000,-88.000000,0.000000,-56.205220,-389.000000
0.241500,-88.000000,0.000000,-56.208383,-389.000000
0.242000,-88.000000,0.000000,-56.211463,-389.000000
0.242500,-88.000000,0.000000,-56.214460,-389.000000
0.243000,-88.000000,0.000000,-56.217375,-389.000000
0.243500,-88.000000,0.000000,-56.220208,-389.000000
0.244000,-88.000000,0.000000,-56.222957,-389.000000
0.244500,-88.000000,0.000000,-56.225624,-389.000000
0.245000,-88.000000,0.000000,-56.228209,-389.000000
0.245500,-88.000000,0.000000,-56.230710,-389.000000
