time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.068500,364.701188,215.833026,-27.205783,28.091391,580.533048,0.000000
0.069000,363.813770,216.684788,-27.400144,27.882642,580.497455,0.000000
0.069500,362.927295,217.536766,-27.594516,27.674011,580.463022,0.000000
0.070000,362.041749,218.388958,-27.788900,27.465497,580.429735,0.000000
0.070500,361.157119,219.241360,-27.983295,27.257100,580.397576,0.000000
0.071000,360.273392,220.093969,-28.177702,27.048818,580.366529,0.000000
0.071500,359.390555,220.946782,-28.372119,26.840652,580.336577,0.000000
0.072000,358.508594,221.799795,-28.566547,26.632600,580.307703,0.000000
0.072500,357.627498,222.653004,-28.760986,26.424662,580.279891,0.000000
0.073000,356.747251,223.506406,-28.955436,26.216837,580.253123,0.000000
0.073500,355.867842,224.359998,-29.149895,26.009124,580.227383,0.000000
0.074000,354.989256,225.213776,-29.344365,25.801522,580.202654,0.000000
0.074500,354.111480,226.067737,-29.538845,25.594030,580.178919,0.000000
0.075000,353.234502,226.921877,-29.733334,25.386648,580.156162,0.000000
0.075500,352.358308,227.776192,-29.927833,25.179374,580.134364,0.000000
0.076000,351.482884,228.630680,-30.122341,24.972209,580.113511,0.000000
0.076500,350.608219,229.485336,-30.316858,24.765150,580.093584,0.000000
0.077000,349.734298,230.340158,-30.511384,24.558197,580.074569,0.000000
0.077500,348.861109,231.195141,-30.705918,24.351349,580.056447,0.000000
0.078000,347.988639,232.050282,-30.900462,24.144605,580.039203,0.000000
0.078500,347.116876,232.905579,-31.095013,23.937964,580.022820,0.000000
0.079000,346.245806,233.761027,-31.289573,23.731425,580.007283,0.000000
0.079500,345.375418,234.616623,-31.484140,23.524988,579.992575,0.000000
0.080000,344.505698,235.472364,-31.678715,23.318651,579.978682,0.000000
0.080500,343.636635,236.328246,-31.873298,23.112414,579.965586,0.000000
0.081000,342.768216,237.184267,-32.067888,22.906275,579.953272,0.000000
0.081500,341.900429,238.040423,-32.262485,22.700233,579.941726,0.000000
0.082000,341.033263,238.896711,-32.457089,22.494288,579.930932,0.000000
0.082500,340.166706,239.753127,-32.651699,22.288439,579.920875,0.000000
0.083000,339.300746,240.609669,-32.846316,22.082684,579.911540,0.000000
0.083500,338.435371,241.466334,-33.040940,21.877023,579.902913,0.000000
0.084000,337.570571,242.323118,-33.235570,21.671454,579.894979,0.000000
0.084500,336.706333,243.180018,-33.430205,21.465978,579.887724,0.000000
0.085000,335.842648,244.037032,-33.624847,21.260592,579.881134,0.000000
0.085500,334.979505,244.894156,-33.819494,21.055296,579.875194,0.000000
0.086000,334.116891,245.751388,-34.014146,20.850088,579.869893,0.000000
0.086500,333.254798,246.608725,-34.208804,20.644969,579.865215,0.000000
0.087000,332.393214,247.466163,-34.403467,20.439937,579.861147,0.000000
0.087500,331.532130,248.323701,-34.598134,20.234990,579.857678,0.000000
0.088000,330.671535,249.181335,-34.792807,20.030129,579.854793,0.000000
0.088500,329.811420,250.039063,-34.987484,19.825352,579.852480,0.000000
0.089000,328.951774,250.896882,-35.182165,19.620658,579.850727,0.000000
