time(s),ankle_torque(Nm),exo_torque(Nm),gravity_torque(Nm),ankle_rtd(Nm/s)
0.227500,-88.000000,0.000000,-58.659351,-389.000000
0.228000,-88.000000,0.000000,-58.671402,-389.000000
0.228500,-88.000000,0.000000,-58.683375,-389.000000
0.229000,-88.000000,0.000000,-58.695271,-389.000000
0.229500,-88.000000,0.000000,-58.707090,-389.000000
0.230000,-88.000000,0.000000,-58.718831,-389.000000
0.230500,-88.000000,0.000000,-58.730495,-389.000000
0.231000,-88.000000,0.000000,-58.742083,-389.000000
0.231500,-88.000000,0.000000,-58.753593,-389.000000
0.232000,-88.000000,0.000000,-58.765027,-389.000000
0.232500,-88.000000,0.000000,-58.776385,-389.000000
0.233000,-88.000000,0.000000,-58.787666,-389.000000
0.233500,-88.000000,0.000000,-58.798871,-389.000000
0.234000,-88.000000,0.000000,-58.809999,-389.000000
0.234500,-88.000000,0.000000,-58.821052,-389.000000
0.235000,-88.000000,0.000000,-58.832028,-389.000000
0.235500,-88.000000,0.000000,-58.842928,-389.000000
0.236000,-88.000000,0.000000,-58.853752,-389.000000
0.236500,-88.000000,0.000000,-58.864501,-389.000000
0.237000,-88.000000,0.000000,-58.875173,-389.000000
0.237500,-88.000000,0.000000,-58.885770,-389.000000
0.238000,-88.000000,0.000000,-58.896291,-389.000000
0.238500,-88.000000,0.000000,-58.906737,-389.000000
0.239000,-88.000000,0.000000,-58.917107,-389.000000
0.239500,-88.000000,0.000000,-58.927401,-389.000000
0.240000,-88.000000,0.000000,-58.937620,-389.000000
0.240500,-88.000000,0.000000,-58.947763,-389.000000
0.241000,-88.000000,0.000000,-58.957831,-389.000000
0.241500,-88.000000,0.000000,-58.967823,-389.000000
0.242000,-88.000000,0.000000,-58.977740,-389.000000
0.242500,-88.000000,0.000000,-58.987581,-389.000000
0.243000,-88.000000,0.000000,-58.997347,-389.000000
0.243500,-88.000000,0.000000,-59.007038,-389.000000
0.244000,-88.000000,0.000000,-59.016654,-389.000000
0.244500,-88.000000,0.000000,-59.026194,-389.000000
0.245000,-88.000000,0.000000,-59.035659,-389.000000
