time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.145000,6.106428,3.526924,-0.022362,0.000000,0.966727
0.145500,6.108191,3.526057,-0.022396,0.000000,0.966723
0.146000,6.109954,3.525090,-0.022429,0.000000,0.966720
0.146500,6.111716,3.524022,-0.022463,0.000000,0.966716
0.147000,6.113477,3.522853,-0.022497,0.000000,0.966713
0.147500,6.115238,3.521583,-0.022530,0.000000,0.966710
0.148000,6.116998,3.520212,-0.022564,0.000000,0.966706
0.148500,6.118757,3.518740,-0.022597,0.000000,0.966703
0.149000,6.120516,3.517167,-0.022631,0.000000,0.966700
0.149500,6.122274,3.515492,-0.022664,0.000000,0.966696
0.150000,6.124030,3.513715,-0.022698,0.000000,0.966693
0.150500,6.125786,3.511837,-0.022731,0.000000,0.966689
0.151000,6.127541,3.509856,-0.022765,0.000000,0.966686
0.151500,6.129295,3.507774,-0.022798,0.000000,0.966683
0.152000,6.131048,3.505590,-0.022832,0.000000,0.966679
0.152500,6.132800,3.503303,-0.022865,0.000000,0.966676
0.153000,6.134550,3.500915,-0.022899,0.000000,0.966673
0.153500,6.136299,3.498423,-0.022932,0.000000,0.966669
0.154000,6.138047,3.495830,-0.022966,0.000000,0.966666
0.154500,6.139794,3.493133,-0.022999,0.000000,0.966662
0.155000,6.141539,3.490334,-0.023032,0.000000,0.966659
0.155500,6.143283,3.487433,-0.023066,0.000000,0.966656
0.156000,6.145025,3.484428,-0.023099,0.000000,0.966652
0.156500,6.146766,3.481321,-0.023132,0.000000,0.966649
0.157000,6.148505,3.478110,-0.023166,0.000000,0.966646
0.157500,6.150242,3.474797,-0.023199,0.000000,0.966642
0.158000,6.151978,3.471380,-0.023232,0.000000,0.966639
0.158500,6.153712,3.467860,-0.023265,0.000000,0.966636
0.159000,6.155444,3.464237,-0.023299,0.000000,0.966632
0.159500,6.157174,3.460511,-0.023332,0.000000,0.966629
0.160000,6.158902,3.456681,-0.023365,0.000000,0.966625
0.160500,6.160629,3.452748,-0.023398,0.000000,0.966622
0.161000,6.162353,3.448712,-0.023431,0.000000,0.966619
0.161500,6.164075,3.444571,-0.023464,0.000000,0.966615
0.162000,6.165796,3.440328,-0.023497,0.000000,0.966612
0.162500,6.167514,3.435980,-0.023530,0.000000,0.966609
0.163000,6.169229,3.431529,-0.023563,0.000000,0.966605
0.163500,6.170943,3.426974,-0.023596,0.000000,0.966602
0.164000,6.172654,3.422316,-0.023629,0.000000,0.966599
0.164500,6.174363,3.417554,-0.023662,0.000000,0.966595
0.165000,6.176069,3.412688,-0.023695,0.000000,0.966592
0.165500,6.177773,3.407718,-0.023727,0.000000,0.966589
0.166000,6.179474,3.402644,-0.023760,0.000000,0.966585
