time(s),front_contact_force(N),back_contact_force(N),foot_rotation_constraint(N),slide_x_constraint(N),slide_z_constraint(N),ankle_hinge_constraint(N)
0.104500,515.836524,59.222655,14.694047,-42.804937,575.097028,0.000000
0.105000,516.196833,58.881164,14.768825,-42.670550,575.115841,0.000000
0.105500,516.557176,58.539753,14.843598,-42.536300,575.134764,0.000000
0.106000,516.917549,58.198418,14.918366,-42.402187,575.153794,0.000000
0.106500,517.277949,57.857160,14.993130,-42.268210,575.172925,0.000000
0.107000,517.638371,57.515975,15.067889,-42.134367,575.192153,0.000000
0.107500,517.998814,57.174864,15.142644,-42.000657,575.211473,0.000000
0.108000,518.359274,56.833825,15.217394,-41.867079,575.230881,0.000000
0.108500,518.719749,56.492856,15.292141,-41.733632,575.250373,0.000000
0.109000,519.080235,56.151956,15.366883,-41.600316,575.269944,0.000000
0.109500,519.440729,55.811124,15.441621,-41.467128,575.289591,0.000000
0.110000,519.801230,55.470359,15.516354,-41.334069,575.309310,0.000000
0.110500,520.161734,55.129659,15.591084,-41.201136,575.329096,0.000000
0.111000,520.522238,54.789023,15.665810,-41.068329,575.348947,0.000000
0.111500,520.882741,54.448451,15.740532,-40.935648,575.368858,0.000000
0.112000,521.243240,54.107941,15.815250,-40.803091,575.388826,0.000000
0.112500,521.603732,53.767491,15.889964,-40.670656,575.408848,0.000000
0.113000,521.964215,53.427102,15.964675,-40.538344,575.428920,0.000000
0.113500,522.324687,53.086771,16.039381,-40.406154,575.449039,0.000000
0.114000,522.685146,52.746498,16.114084,-40.274084,575.469201,0.000000
0.114500,523.045589,52.406282,16.188784,-40.142133,575.489405,0.000000
0.115000,523.406015,52.066122,16.263480,-40.010302,575.509646,0.000000
0.115500,523.766422,51.726017,16.338173,-39.878588,575.529922,0.000000
0.116000,524.126808,51.385966,16.412862,-39.746992,575.550230,0.000000
0.116500,524.487170,51.045968,16.487548,-39.615512,575.570567,0.000000
0.117000,524.847507,50.706023,16.562230,-39.484147,575.590931,0.000000
0.117500,525.207818,50.366129,16.636909,-39.352897,575.611319,0.000000
0.118000,525.568100,50.026285,16.711585,-39.221761,575.631728,0.000000
0.118500,525.928352,49.686491,16.786257,-39.090739,575.652156,0.000000
0.119000,526.288572,49.346747,16.860927,-38.959829,575.672601,0.000000
0.119500,526.648759,49.007050,16.935593,-38.829031,575.693060,0.000000
0.120000,527.008911,48.667401,17.010256,-38.698344,575.713532,0.000000
0.120500,527.369027,48.327799,17.084916,-38.567767,575.734013,0.000000
0.121000,527.729106,47.988243,17.159573,-38.437300,575.754501,0.000000
0.121500,528.089145,47.648732,17.234227,-38.306942,575.774996,0.000000
0.122000,528.449144,47.309266,17.308879,-38.176693,575.795494,0.000000
0.122500,528.809101,46.969843,17.383527,-38.046551,575.815993,0.000000
0.123000,529.169015,46.630464,17.458172,-37.916516,575.836493,0.000000
0.123500,529.528886,46.291128,17.532815,-37.786588,575.856991,0.000000
0.124000,529.888710,45.951834,17.607454,-37.656765,575.877484,0.000000
0.124500,530.248489,45.612582,17.682091,-37.527048,575.897973,0.000000
0.125000,530.608220,45.273370,17.756725,-37.397435,575.918454,0.000000
0.125500,530.967903,44.934199,17.831357,-37.267927,575.938926,0.000000
0.126000,531.327536,44.595068,17.905985,-37.138521,575.959388,0.000000
0.126500,531.687118,44.255976,17.980611,-37.009219,575.979839,0.000000
0.127000,532.046649,43.916922,18.055235,-36.880018,576.000276,0.000000
0.127500,532.406127,43.577907,18.129855,-36.750920,576.020698,0.000000
0.128000,532.765553,43.238930,18.204473,-36.621922,576.041104,0.000000
0.128500,533.124924,42.899990,18.279089,-36.493025,576.061492,0.000000
0.129000,533.484240,42.561086,18.353702,-36.364228,576.081862,0.000000
0.129500,533.843500,42.222219,18.428312,-36.235531,576.102212,0.000000
0.130000,534.202704,41.883388,18.502920,-36.106933,576.122541,0.000000
0.130500,534.561851,41.544592,18.577526,-35.978433,576.142847,0.000000
0.131000,534.920939,41.205832,18.652129,-35.850031,576.163130,0.000000
0.131500,535.279969,40.867106,18.726729,-35.721726,576.183389,0.000000
0.132000,535.638940,40.528414,18.801328,-35.593518,576.203621,0.000000
0.132500,535.997851,40.189756,18.875923,-35.465407,576.223828,0.000000
0.133000,536.356701,39.851131,18.950517,-35.337392,576.244006,0.000000
0.133500,536.715490,39.512539,19.025108,-35.209472,576.264156,0.000000
0.134000,537.074218,39.173980,19.099696,-35.081648,576.284276,0.000000
0.134500,537.432883,38.835454,19.174283,-34.953917,576.304366,0.000000
0.135000,537.791486,38.496959,19.248867,-34.826281,576.324425,0.000000
0.135500,538.150026,38.158496,19.323448,-34.698739,576.344452,0.000000
0.136000,538.508501,37.820064,19.398028,-34.571290,576.364446,0.000000
0.136500,538.866913,37.481663,19.472605,-34.443933,576.384406,0.000000
0.137000,539.225260,37.143293,19.547180,-34.316669,576.404332,0.000000
0.137500,539.583543,36.804954,19.621753,-34.189496,576.424223,0.000000
0.138000,539.941760,36.466644,19.696323,-34.062415,576.444078,0.000000
0.138500,540.299911,36.128364,19.770891,-33.935425,576.463896,0.000000
0.139000,540.657996,35.790114,19.845458,-33.808526,576.483678,0.000000
0.139500,541.016015,35.451893,19.920021,-33.681716,576.503422,0.000000
0.140000,541.373968,35.113701,19.994583,-33.554997,576.523128,0.000000
0.140500,541.731853,34.775537,20.069143,-33.428366,576.542795,0.000000
0.141000,542.089671,34.437402,20.143700,-33.301825,576.562423,0.000000
0.141500,542.447421,34.099296,20.218256,-33.175372,576.582011,0.000000
0.142000,542.805104,33.761217,20.292809,-33.049007,576.601559,0.000000
0.142500,543.162718,33.423166,20.367360,-32.922730,576.621065,0.000000
0.143000,543.520265,33.085142,20.441909,-32.796540,576.640531,0.000000
