time(s),ankle_angle(deg),ankle_velocity(deg/s),body_com_x(m),body_com_y(m),body_com_z(m)
0.110000,-5.923736,10.572343,0.169771,0.000000,0.966929
0.110500,-5.918461,10.548909,0.169689,0.000000,0.966937
0.111000,-5.913198,10.525583,0.169608,0.000000,0.966945
0.111500,-5.907947,10.502364,0.169526,0.000000,0.966954
0.112000,-5.902708,10.479252,0.169445,0.000000,0.966962
0.112500,-5.897479,10.456244,0.169364,0.000000,0.966970
0.113000,-5.892263,10.433341,0.169283,0.000000,0.966979
0.113500,-5.887057,10.410540,0.169202,0.000000,0.966987
0.114000,-5.881864,10.387842,0.169122,0.000000,0.966995
0.114500,-5.876681,10.365245,0.169042,0.000000,0.967003
0.115000,-5.871510,10.342748,0.168962,0.000000,0.967011
0.115500,-5.866349,10.320350,0.168882,0.000000,0.967020
0.116000,-5.861200,10.298051,0.168802,0.000000,0.967028
0.116500,-5.856062,10.275849,0.168722,0.000000,0.967036
0.117000,-5.850936,10.253744,0.168643,0.000000,0.967044
0.117500,-5.845820,10.231734,0.168563,0.000000,0.967052
0.118000,-5.840715,10.209819,0.168484,0.000000,0.967060
0.118500,-5.835621,10.187998,0.168405,0.000000,0.967068
0.119000,-5.830538,10.166271,0.168327,0.000000,0.967076
0.119500,-5.825465,10.144636,0.168248,0.000000,0.967084
0.120000,-5.820404,10.123093,0.168169,0.000000,0.967092
0.120500,-5.815353,10.101640,0.168091,0.000000,0.967100
0.121000,-5.810313,10.080278,0.168013,0.000000,0.967108
0.121500,-5.805283,10.059006,0.167935,0.000000,0.967116
0.122000,-5.800264,10.037822,0.167857,0.000000,0.967123
0.122500,-5.795256,10.016727,0.167780,0.000000,0.967131
0.123000,-5.790258,9.995719,0.167702,0.000000,0.967139
0.123500,-5.785271,9.974798,0.167625,0.000000,0.967147
0.124000,-5.780294,9.953963,0.167548,0.000000,0.967155
0.124500,-5.775327,9.933214,0.167471,0.000000,0.967162
0.125000,-5.770371,9.912549,0.167394,0.000000,0.967170
0.125500,-5.765425,9.891969,0.167318,0.000000,0.967178
0.126000,-5.760489,9.871474,0.167241,0.000000,0.967185
0.126500,-5.755564,9.851061,0.167165,0.000000,0.967193
0.127000,-5.750648,9.830731,0.167089,0.000000,0.967201
0.127500,-5.745743,9.810483,0.167013,0.000000,0.967208
0.128000,-5.740848,9.790317,0.166937,0.000000,0.967216
0.128500,-5.735963,9.770232,0.166861,0.000000,0.967223
0.129000,-5.731088,9.750228,0.166786,0.000000,0.967231
0.129500,-5.726223,9.730304,0.166710,0.000000,0.967238
0.130000,-5.721367,9.710460,0.166635,0.000000,0.967246
0.130500,-5.716522,9.690695,0.166560,0.000000,0.967253
0.131000,-5.711686,9.671009,0.166485,0.000000,0.967261
0.131500,-5.706861,9.651402,0.166410,0.000000,0.967268
0.132000,-5.702045,9.631872,0.166336,0.000000,0.967276
0.132500,-5.697239,9.612420,0.166261,0.000000,0.967283
0.133000,-5.692442,9.593045,0.166187,0.000000,0.967290
0.133500,-5.687655,9.573747,0.166113,0.000000,0.967298
0.134000,-5.682878,9.554525,0.166039,0.000000,0.967305
0.134500,-5.678110,9.535380,0.165965,0.000000,0.967312
0.135000,-5.673352,9.516310,0.165892,0.000000,0.967320
0.135500,-5.668603,9.497315,0.165818,0.000000,0.967327
0.136000,-5.663864,9.478396,0.165745,0.000000,0.967334
0.136500,-5.659134,9.459551,0.165672,0.000000,0.967341
0.137000,-5.654414,9.440780,0.165599,0.000000,0.967348
0.137500,-5.649703,9.422083,0.165526,0.000000,0.967356
0.138000,-5.645001,9.403460,0.165453,0.000000,0.967363
0.138500,-5.640309,9.384911,0.165380,0.000000,0.967370
0.139000,-5.635626,9.366434,0.165308,0.000000,0.967377
0.139500,-5.630952,9.348031,0.165236,0.000000,0.967384
0.140000,-5.626287,9.329700,0.165163,0.000000,0.967391
0.140500,-5.621631,9.311441,0.165091,0.000000,0.967398
0.141000,-5.616984,9.293254,0.165020,0.000000,0.967405
0.141500,-5.612347,9.275140,0.164948,0.000000,0.967412
0.142000,-5.607718,9.257096,0.164876,0.000000,0.967419
0.142500,-5.603099,9.239124,0.164805,0.000000,0.967426
0.143000,-5.598488,9.221223,0.164733,0.000000,0.967433
0.143500,-5.593886,9.203393,0.164662,0.000000,0.967440
0.144000,-5.589294,9.185634,0.164591,0.000000,0.967447
0.144500,-5.584710,9.167944,0.164520,0.000000,0.967454
0.145000,-5.580134,9.150326,0.164450,0.000000,0.967461
0.145500,-5.575568,9.132777,0.164379,0.000000,0.967468
0.146000,-5.571010,9.115298,0.164309,0.000000,0.967474
0.146500,-5.566462,9.097888,0.164238,0.000000,0.967481
0.147000,-5.561921,9.080548,0.164168,0.000000,0.967488
0.147500,-5.557390,9.063277,0.164098,0.000000,0.967495
0.148000,-5.552867,9.046076,0.164028,0.000000,0.967502
0.148500,-5.548352,9.028746,0.163959,0.000000,0.967508
0.149000,-5.543847,9.011214,0.163889,0.000000,0.967515
0.149500,-5.539350,8.993490,0.163819,0.000000,0.967522
0.150000,-5.534862,8.975585,0.163750,0.000000,0.967529
0.150500,-5.530383,8.957511,0.163681,0.000000,0.967535
0.151000,-5.525914,8.939278,0.163612,0.000000,0.967542
0.151500,-5.521453,8.920896,0.163543,0.000000,0.967548
0.152000,-5.517002,8.902374,0.163474,0.000000,0.967555
0.152500,-5.512560,8.883721,0.163405,0.000000,0.967562
0.153000,-5.508128,8.864947,0.163337,0.000000,0.967568
0.153500,-5.503705,8.846060,0.163268,0.000000,0.967575
0.154000,-5.499291,8.827068,0.163200,0.000000,0.967581
0.154500,-5.494887,8.807979,0.163132,0.000000,0.967588
0.155000,-5.490493,8.788801,0.163064,0.000000,0.967594
0.155500,-5.486108,8.769542,0.162996,0.000000,0.967601
0.156000,-5.481733,8.750208,0.162929,0.000000,0.967607
0.156500,-5.477367,8.730806,0.162861,0.000000,0.967614
0.157000,-5.473012,8.711343,0.162793,0.000000,0.967620
0.157500,-5.468666,8.691824,0.162726,0.000000,0.967627
0.158000,-5.464330,8.672257,0.162659,0.000000,0.967633
0.158500,-5.460003,8.652646,0.162592,0.000000,0.967639
0.159000,-5.455687,8.632998,0.162525,0.000000,0.967646
0.159500,-5.451380,8.613317,0.162458,0.000000,0.967652
0.160000,-5.447083,8.593609,0.162392,0.000000,0.967659
0.160500,-5.442797,8.573878,0.162325,0.000000,0.967665
0.161000,-5.438519,8.554130,0.162259,0.000000,0.967671
0.161500,-5.434252,8.534368,0.162192,0.000000,0.967677
0.162000,-5.429995,8.514597,0.162126,0.000000,0.967684
0.162500,-5.425748,8.494821,0.162060,0.000000,0.967690
0.163000,-5.421510,8.475044,0.161994,0.000000,0.967696
0.163500,-5.417282,8.455270,0.161929,0.000000,0.967702
0.164000,-5.413065,8.435502,0.161863,0.000000,0.967709
0.164500,-5.408857,8.415743,0.161798,0.000000,0.967715
0.165000,-5.404659,8.395997,0.161732,0.000000,0.967721
0.165500,-5.400471,8.376267,0.161667,0.000000,0.967727
